% Data output, Exercise:peg_board_level_1, Input:hydra
% Date:06/15/2015, Time:16:12:13
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force, tool3_interact
44.682999,-0.29151,-3.20578,6.33601,-3.03553,-1.67716,4.78253,-0.012460,-0.050445,0.223519,0.973314,0.222688,-0.180687,0.042904,0.957038,13.56609,-40.98335,17.54850,-18.50314,-31.14820,19.16570,0.110167,-0.036358,-0.094034,0.988787,0.360277,-0.085505,-0.241867,0.896878,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.699001,-0.25365,-3.20104,6.33348,-3.05287,-1.67287,4.78449,-0.012446,-0.050429,0.222568,0.973532,0.221489,-0.182918,0.044861,0.956803,13.70597,-40.97531,17.53496,-18.56449,-31.14114,19.17402,0.110215,-0.035960,-0.097998,0.988411,0.360056,-0.086490,-0.244183,0.896244,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.716000,-0.20541,-3.20230,6.32261,-3.06997,-1.67313,4.78459,-0.011364,-0.050451,0.221634,0.973758,0.220310,-0.185035,0.046709,0.956579,13.84907,-40.97873,17.49256,-18.60989,-31.14497,19.17264,0.111218,-0.035397,-0.099700,0.988149,0.359821,-0.087997,-0.245415,0.895856,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.733002,-0.14972,-3.20049,6.30431,-3.08655,-1.67470,4.78533,-0.011961,-0.051652,0.220738,0.973891,0.218262,-0.187822,0.048898,0.956396,14.02113,-40.95734,17.43487,-18.65871,-31.14979,19.17714,0.111020,-0.036340,-0.103180,0.987779,0.358996,-0.090088,-0.247121,0.895509,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.749001,-0.12234,-3.18386,6.30568,-3.10230,-1.66015,4.79955,-0.014056,-0.052688,0.220013,0.973972,0.216093,-0.189122,0.049656,0.956593,14.06464,-40.89798,17.47760,-18.70163,-31.09627,19.24735,0.109655,-0.037789,-0.105463,0.987636,0.357681,-0.091509,-0.247983,0.895653,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.765999,-0.08322,-3.16119,6.31527,-3.10881,-1.64620,4.81612,-0.014718,-0.052677,0.218698,0.974258,0.215809,-0.189340,0.049750,0.956609,14.21424,-40.84509,17.51686,-18.70897,-31.07691,19.29770,0.109049,-0.037820,-0.108059,0.987422,0.357513,-0.091834,-0.248160,0.895638,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.783001,-0.03664,-3.14749,6.31589,-3.11523,-1.64359,4.82115,-0.014378,-0.052599,0.217454,0.974546,0.216399,-0.188827,0.049602,0.956585,14.35159,-40.81859,17.51064,-18.73342,-31.08093,19.29825,0.109233,-0.037233,-0.110324,0.987173,0.357716,-0.091149,-0.247510,0.895807,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.799000,0.01237,-3.13625,6.30266,-3.11649,-1.64411,4.82718,-0.014102,-0.052502,0.216193,0.974836,0.216893,-0.187007,0.048182,0.956904,14.49987,-40.77538,17.46511,-18.73001,-31.08701,19.32248,0.109407,-0.036696,-0.112457,0.986933,0.357481,-0.090258,-0.246598,0.896242,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.817001,0.07302,-3.11664,6.28398,-3.11535,-1.64326,4.83301,-0.014714,-0.051619,0.214123,0.975331,0.217291,-0.185357,0.046869,0.957200,14.69206,-40.70058,17.42175,-18.72750,-31.08491,19.33793,0.108524,-0.035971,-0.113610,0.986925,0.357168,-0.089338,-0.245258,0.896827,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.833000,0.11989,-3.09022,6.27478,-3.11897,-1.64102,4.83578,-0.016712,-0.050992,0.212195,0.975753,0.217041,-0.186052,0.047439,0.957093,14.81170,-40.61949,17.42398,-18.74344,-31.07886,19.34655,0.106512,-0.035794,-0.115792,0.986897,0.357194,-0.089796,-0.245543,0.896692,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0
44.849998,0.13083,-3.08155,6.27287,-3.12026,-1.64038,4.83633,-0.016685,-0.051110,0.211897,0.975812,0.217050,-0.186025,0.047431,0.957097,14.81813,-40.60974,17.45426,-18.82270,-31.05596,19.35197,0.105145,-0.036551,-0.119278,0.986601,0.357051,-0.091559,-0.247453,0.896046,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.866001,0.12927,-3.08155,6.27297,-3.12007,-1.64047,4.83606,-0.016668,-0.051094,0.211926,0.975807,0.217055,-0.186027,0.047436,0.957095,14.85363,-40.59578,17.39418,-18.89848,-31.04504,19.34089,0.105138,-0.036122,-0.120225,0.986502,0.356276,-0.093505,-0.250067,0.895428,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.882999,0.12735,-3.08215,6.27323,-3.11983,-1.64058,4.83579,-0.016660,-0.051078,0.211973,0.975798,0.217059,-0.186026,0.047434,0.957094,14.97855,-40.57380,17.31364,-18.91193,-31.03436,19.33463,0.105713,-0.034924,-0.119882,0.986526,0.354221,-0.095485,-0.254057,0.894910,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.898998,0.12575,-3.08271,6.27346,-3.11962,-1.64068,4.83556,-0.016654,-0.051067,0.212013,0.975790,0.217063,-0.186026,0.047431,0.957094,14.97694,-40.58792,17.23988,-18.96965,-30.96630,19.31876,0.105511,-0.036077,-0.123575,0.986050,0.350593,-0.098426,-0.260198,0.894256,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.916000,0.12445,-3.08316,6.27365,-3.11945,-1.64076,4.83538,-0.016649,-0.051057,0.212046,0.975783,0.217066,-0.186025,0.047429,0.957093,14.99368,-40.55408,17.17160,-19.00993,-30.90556,19.29196,0.104973,-0.035111,-0.122509,0.986275,0.347215,-0.099054,-0.264816,0.894149,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.932999,0.12338,-3.08354,6.27381,-3.11931,-1.64083,4.83523,-0.016645,-0.051050,0.212072,0.975778,0.217068,-0.186024,0.047427,0.957093,15.09953,-40.53516,17.14599,-19.02203,-30.86425,19.27678,0.104942,-0.034175,-0.122548,0.986307,0.345412,-0.098514,-0.267289,0.894171,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.949001,0.12252,-3.08384,6.27394,-3.11920,-1.64088,4.83511,-0.016643,-0.051045,0.212094,0.975773,0.217069,-0.186024,0.047426,0.957093,15.07997,-40.51297,17.12021,-19.05149,-30.82351,19.26293,0.104114,-0.034419,-0.123610,0.986254,0.344393,-0.097934,-0.269201,0.894054,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.966000,0.12181,-3.08409,6.27404,-3.11911,-1.64093,4.83501,-0.016640,-0.051040,0.212112,0.975770,0.217071,-0.186023,0.047424,0.957093,15.13927,-40.46136,17.08407,-19.08122,-30.82605,19.24939,0.103628,-0.033838,-0.123323,0.986361,0.344665,-0.097514,-0.270200,0.893694,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.983002,0.12123,-3.08430,6.27412,-3.11903,-1.64096,4.83493,-0.016638,-0.051037,0.212127,0.975767,0.217072,-0.186023,0.047423,0.957093,15.13913,-40.41862,17.03061,-19.10447,-30.83709,19.23432,0.102954,-0.033475,-0.123515,0.986420,0.345399,-0.096629,-0.270166,0.893517,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
44.999001,0.12076,-3.08446,6.27419,-3.11897,-1.64099,4.83486,-0.016637,-0.051034,0.212139,0.975764,0.217073,-0.186023,0.047422,0.957092,15.19169,-40.30756,17.01175,-19.10314,-30.84029,19.24191,0.101564,-0.032806,-0.122253,0.986744,0.345874,-0.095018,-0.269673,0.893655,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.015999,0.12037,-3.08460,6.27425,-3.11892,-1.64102,4.83481,-0.016637,-0.051032,0.212149,0.975762,0.217075,-0.186022,0.047422,0.957092,15.22841,-40.20935,17.00727,-19.12525,-30.81028,19.25825,0.100271,-0.032284,-0.122078,0.986915,0.345912,-0.094356,-0.269733,0.893692,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.033001,0.12006,-3.08471,6.27430,-3.11888,-1.64104,4.83476,-0.016636,-0.051030,0.212157,0.975761,0.217075,-0.186022,0.047421,0.957092,15.30516,-40.11316,16.96025,-19.10675,-30.81525,19.23771,0.099164,-0.031465,-0.122533,0.986996,0.345932,-0.093815,-0.269843,0.893709,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.049000,0.11980,-3.08480,6.27433,-3.11885,-1.64105,4.83473,-0.016635,-0.051029,0.212164,0.975759,0.217075,-0.186022,0.047421,0.957092,15.30543,-40.04486,16.89441,-19.13117,-30.79802,19.21645,0.098752,-0.030448,-0.122886,0.987026,0.345835,-0.094046,-0.269879,0.893711,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.066002,0.11959,-3.08487,6.27437,-3.11882,-1.64106,4.83470,-0.016634,-0.051028,0.212169,0.975758,0.217075,-0.186022,0.047421,0.957092,15.40221,-39.89439,16.82022,-19.13271,-30.81332,19.17033,0.097911,-0.029099,-0.123183,0.987113,0.345927,-0.094392,-0.269685,0.893697,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.087002,0.11942,-3.08493,6.27439,-3.11880,-1.64108,4.83468,-0.016634,-0.051027,0.212174,0.975757,0.217075,-0.186022,0.047420,0.957092,15.42889,-39.71853,16.75285,-19.15820,-30.79042,19.13741,0.096102,-0.028207,-0.123913,0.987226,0.345702,-0.094812,-0.269986,0.893649,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.098999,0.11928,-3.08498,6.27441,-3.11878,-1.64108,4.83466,-0.016633,-0.051026,0.212177,0.975756,0.217076,-0.186022,0.047420,0.957092,15.53655,-39.37050,16.66335,-19.21666,-30.71843,19.12901,0.093503,-0.027293,-0.125320,0.987323,0.344759,-0.095560,-0.269952,0.893944,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.124001,0.11917,-3.08502,6.27443,-3.11876,-1.64109,4.83464,-0.016634,-0.051026,0.212180,0.975756,0.217076,-0.186022,0.047420,0.957092,15.58277,-39.15387,16.59061,-19.23489,-30.67717,19.12822,0.091824,-0.025567,-0.123992,0.987695,0.344170,-0.095095,-0.269154,0.894461,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.132999,0.11907,-3.08505,6.27444,-3.11875,-1.64110,4.83463,-0.016633,-0.051026,0.212183,0.975755,0.217076,-0.186022,0.047420,0.957092,15.76461,-38.57512,16.43632,-19.20982,-30.61706,19.17771,0.086363,-0.021242,-0.121198,0.988636,0.343174,-0.093720,-0.267710,0.895421,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.148998,0.11900,-3.08508,6.27445,-3.11874,-1.64110,4.83462,-0.016633,-0.051025,0.212185,0.975755,0.217076,-0.186022,0.047420,0.957092,15.85025,-38.37227,16.38614,-19.20072,-30.60392,19.16935,0.085298,-0.019774,-0.121525,0.988719,0.343060,-0.093169,-0.267037,0.895723,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.166000,0.11894,-3.08510,6.27446,-3.11873,-1.64111,4.83461,-0.016633,-0.051025,0.212186,0.975754,0.217076,-0.186022,0.047420,0.957092,15.96799,-37.88874,16.24350,-19.19995,-30.58392,19.16159,0.081880,-0.016695,-0.119572,0.989303,0.342709,-0.092700,-0.266399,0.896097,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.183998,0.11888,-3.08512,6.27447,-3.11873,-1.64111,4.83460,-0.016633,-0.051025,0.212188,0.975754,0.217077,-0.186022,0.047420,0.957092,16.08172,-37.34418,16.14004,-19.23620,-30.56034,19.19081,0.078530,-0.014358,-0.117977,0.989802,0.342008,-0.092669,-0.265948,0.896501,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.199001,0.11884,-3.08514,6.27448,-3.11872,-1.64111,4.83460,-0.016633,-0.051025,0.212189,0.975754,0.217076,-0.186022,0.047419,0.957092,16.14730,-36.61584,15.96119,-19.26477,-30.53786,19.21546,0.074447,-0.012165,-0.115990,0.990382,0.341347,-0.092720,-0.265353,0.896924,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.226002,0.11881,-3.08515,6.27448,-3.11872,-1.64111,4.83459,-0.016633,-0.051025,0.212189,0.975754,0.217077,-0.186022,0.047420,0.957092,16.19364,-35.92735,15.79575,-19.26290,-30.53679,19.22690,0.069462,-0.009546,-0.111475,0.991291,0.341424,-0.092530,-0.265074,0.896997,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.235001,0.11878,-3.08516,6.27449,-3.11871,-1.64111,4.83459,-0.016633,-0.051025,0.212190,0.975754,0.217076,-0.186022,0.047419,0.957092,16.24660,-34.68495,15.45422,-19.26712,-30.50567,19.25475,0.055579,-0.004343,-0.101171,0.993306,0.341085,-0.092222,-0.265234,0.897110,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.249001,0.11876,-3.08517,6.27449,-3.11871,-1.64112,4.83458,-0.016632,-0.051024,0.212191,0.975754,0.217076,-0.186022,0.047419,0.957092,16.26194,-33.96664,15.26146,-19.26018,-30.48849,19.28452,0.045731,-0.001821,-0.095490,0.994378,0.341059,-0.091740,-0.265367,0.897131,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.265999,0.11874,-3.08517,6.27449,-3.11871,-1.64112,4.83458,-0.016633,-0.051024,0.212191,0.975753,0.217076,-0.186022,0.047419,0.957092,16.31627,-33.21514,15.06561,-19.25157,-30.48833,19.30965,0.036478,-0.000396,-0.092485,0.995046,0.340566,-0.091409,-0.265504,0.897311,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.283001,0.11873,-3.08518,6.27449,-3.11871,-1.64112,4.83458,-0.016633,-0.051024,0.212192,0.975753,0.217077,-0.186022,0.047419,0.957092,16.31136,-32.15397,14.75932,-19.22875,-30.49621,19.35931,0.023207,0.004130,-0.083526,0.996227,0.339941,-0.091287,-0.265991,0.897416,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.299000,0.11871,-3.08518,6.27449,-3.11871,-1.64112,4.83458,-0.016633,-0.051024,0.212192,0.975753,0.217076,-0.186022,0.047419,0.957092,16.28383,-31.02568,14.39180,-19.26026,-30.52613,19.38787,0.009490,0.012147,-0.072585,0.997243,0.340795,-0.091492,-0.266323,0.896973,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.320000,0.11870,-3.08518,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212192,0.975753,0.217076,-0.186022,0.047419,0.957092,16.18259,-29.50775,13.84535,-19.24204,-30.58997,19.41568,-0.009666,0.025622,-0.052577,0.998241,0.341904,-0.090684,-0.265009,0.897022,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.333000,0.11870,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212192,0.975753,0.217076,-0.186022,0.047419,0.957092,16.12592,-27.91799,13.30942,-19.19033,-30.61849,19.51216,-0.029178,0.036753,-0.038905,0.998140,0.341713,-0.090465,-0.264725,0.897201,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.349998,0.11869,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186021,0.047419,0.957092,16.02530,-26.93141,12.93094,-19.20841,-30.63383,19.54481,-0.043491,0.042818,-0.029238,0.997708,0.341890,-0.090430,-0.264369,0.897242,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.366001,0.11868,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186021,0.047419,0.957092,15.91004,-25.64197,12.41377,-19.23234,-30.64644,19.58241,-0.060639,0.051065,-0.017441,0.996700,0.341786,-0.090952,-0.264180,0.897284,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.382999,0.11868,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217077,-0.186021,0.047419,0.957092,15.79694,-24.34221,11.89681,-19.26591,-30.65646,19.61393,-0.076410,0.059825,-0.006467,0.995259,0.342025,-0.092114,-0.264065,0.897108,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.398998,0.11868,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186021,0.047419,0.957092,15.64339,-23.07590,11.34516,-19.32271,-30.64783,19.63056,-0.091376,0.067919,0.003339,0.993492,0.341585,-0.093057,-0.263976,0.897205,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.417999,0.11867,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,15.47928,-21.53933,10.67145,-19.37197,-30.65717,19.68044,-0.107069,0.078450,0.013567,0.991059,0.340637,-0.093658,-0.263677,0.897591,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.432999,0.11867,-3.08519,6.27450,-3.11870,-1.64112,4.83458,-0.016632,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,15.33078,-20.33519,10.09639,-19.39231,-30.65899,19.70841,-0.120103,0.086779,0.021580,0.988726,0.340241,-0.093943,-0.263426,0.897785,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.449001,0.11867,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,15.18740,-19.21498,9.53697,-19.42825,-30.66870,19.70860,-0.130575,0.094034,0.027430,0.986588,0.340134,-0.094881,-0.263407,0.897732,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.466000,0.11867,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016632,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,15.03173,-18.18824,9.01538,-19.47822,-30.66256,19.69523,-0.138346,0.098075,0.031285,0.985019,0.339687,-0.095418,-0.263107,0.897933,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.483002,0.11867,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.88590,-17.23480,8.49837,-19.47543,-30.64112,19.70805,-0.144259,0.098941,0.033051,0.984026,0.338846,-0.095388,-0.262251,0.898504,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.499001,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016632,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.79081,-16.15526,7.89221,-19.53356,-30.67205,19.72318,-0.150015,0.097830,0.030039,0.983373,0.338924,-0.095812,-0.260523,0.898932,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.515999,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.68677,-15.35875,7.38068,-19.59742,-30.67186,19.69446,-0.155877,0.097422,0.029488,0.982518,0.338553,-0.096519,-0.259616,0.899258,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.533001,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.59438,-14.62346,6.85648,-19.67156,-30.61583,19.70743,-0.162930,0.098220,0.029457,0.981295,0.337509,-0.097045,-0.258911,0.899797,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.549000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.48859,-13.95687,6.35737,-19.75249,-30.57068,19.71749,-0.170191,0.100336,0.030222,0.979824,0.336507,-0.097197,-0.257599,0.900532,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.566002,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.39836,-13.34246,5.89791,-19.81041,-30.56744,19.72157,-0.176357,0.103429,0.031260,0.978378,0.335881,-0.097155,-0.255980,0.901232,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.583000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217077,-0.186022,0.047419,0.957092,14.32564,-12.79242,5.48892,-19.89750,-30.53589,19.71949,-0.180918,0.105487,0.031229,0.977326,0.334868,-0.097771,-0.254921,0.901842,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.598999,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.25459,-12.32470,5.11909,-20.00149,-30.48362,19.71515,-0.183775,0.104367,0.029694,0.976961,0.333926,-0.098194,-0.253875,0.902441,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.616001,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.21546,-11.86079,4.70688,-20.12146,-30.39651,19.70737,-0.184480,0.098548,0.024736,0.977570,0.332631,-0.098899,-0.252508,0.903225,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.632999,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.15986,-11.55721,4.41530,-20.23548,-30.33939,19.69500,-0.184562,0.092094,0.021371,0.978263,0.332179,-0.099655,-0.251580,0.903567,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.648998,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.08915,-11.29046,4.15201,-20.38124,-30.27147,19.64415,-0.184476,0.086728,0.019200,0.978815,0.331831,-0.100557,-0.250868,0.903793,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.666000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,14.00337,-11.05491,3.93567,-20.51780,-30.18948,19.61110,-0.184654,0.083315,0.018496,0.979091,0.331464,-0.101435,-0.249980,0.904076,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.682999,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.91577,-10.84798,3.74111,-20.63304,-30.11581,19.56728,-0.184815,0.081221,0.019343,0.979220,0.330742,-0.101834,-0.248686,0.904652,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.699001,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.81479,-10.64520,3.57396,-20.66259,-30.07395,19.57322,-0.184650,0.078880,0.021402,0.979400,0.330357,-0.100446,-0.246034,0.905672,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.716000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.64039,-10.44410,3.44131,-20.76829,-29.97046,19.56161,-0.183385,0.074418,0.025024,0.979901,0.329065,-0.101050,-0.245218,0.906296,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.733002,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.55084,-10.32013,3.37274,-20.86889,-29.83709,19.54555,-0.181470,0.069188,0.025724,0.980622,0.327423,-0.101322,-0.244247,0.907123,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.750000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.50660,-10.21307,3.31513,-20.96915,-29.73543,19.51895,-0.181048,0.064066,0.024081,0.981090,0.326801,-0.101650,-0.243033,0.907636,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.765999,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.38823,-10.15289,3.32726,-21.05681,-29.68990,19.43208,-0.177288,0.059807,0.027549,0.981954,0.328009,-0.101195,-0.241509,0.907658,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.783001,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.33985,-10.01510,3.26168,-21.14754,-29.57162,19.36007,-0.175306,0.053128,0.026395,0.982725,0.326019,-0.102106,-0.241368,0.908310,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.799000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.22371,-9.91755,3.19916,-21.27701,-29.37628,19.35991,-0.174138,0.048210,0.026381,0.983186,0.323095,-0.102992,-0.241457,0.909231,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.816002,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.10343,-9.79251,3.13030,-21.40624,-29.21006,19.33750,-0.174010,0.043545,0.026573,0.983422,0.321012,-0.103953,-0.241181,0.909932,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.833000,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,13.01953,-9.69314,3.07285,-21.50998,-29.09670,19.27512,-0.173935,0.040091,0.026910,0.983573,0.319935,-0.104984,-0.240833,0.910285,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.848999,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,12.96702,-9.59566,3.00737,-21.55252,-28.97348,19.24512,-0.173356,0.036015,0.026740,0.983837,0.317833,-0.105306,-0.240723,0.911013,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
45.866001,0.11866,-3.08520,6.27450,-3.11870,-1.64112,4.83458,-0.016633,-0.051024,0.212193,0.975753,0.217076,-0.186022,0.047419,0.957092,12.90028,-9.50557,2.94775,-21.58207,-28.90285,19.21495,-0.172646,0.031118,0.026046,0.984148,0.316919,-0.105864,-0.240687,0.911277,0.6000,0.6000,8,0,0,0,0,0,0,0,0,0,0
