% Data output, Exercise:myomectomy_closure_level_2, Input:mantis
% Date:06/16/2015, Time:19:41:34
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force, tool3_interact, tool3_normal_force, tool3_shear_force
144.800995,1.03858,18.89663,1.96288,-2.05038,18.77346,1.92075,-0.228418,0.117226,0.115091,0.959603,-0.362375,-0.062651,-0.236985,0.899220,8.43297,-6.24158,-1.13276,-15.90048,-9.41840,4.87179,-0.154910,0.221773,0.308767,0.911857,-0.041301,-0.265699,-0.506541,0.819216,0.6000,0.6000,0,1,24,0,60.2852,60.2852,24,0,60.2852,60.2852,0,0.0000,0.0000
144.860992,1.06565,18.91220,1.99292,-2.04965,18.77075,1.92489,-0.230540,0.111748,0.116322,0.959600,-0.364737,-0.063128,-0.237021,0.898222,8.54855,-6.17024,-0.96052,-15.88681,-9.41772,4.87288,-0.149410,0.218290,0.310613,0.912987,-0.040751,-0.266014,-0.506550,0.819135,0.6000,0.6000,0,1,24,0,1063.0325,1063.0325,24,0,1063.0325,1063.0325,0,0.0000,0.0000
144.916000,1.09950,18.91996,1.99956,-2.04814,18.76741,1.92766,-0.230512,0.105144,0.117488,0.960211,-0.365733,-0.061896,-0.237274,0.897836,8.65493,-6.19007,-0.84891,-15.87358,-9.41697,4.87563,-0.145173,0.217781,0.314899,0.912324,-0.040365,-0.266234,-0.506557,0.819079,0.2437,0.6000,0,1,24,0,226.5031,226.5031,24,0,226.5031,226.5031,0,0.0000,0.0000
144.970001,1.11339,18.89874,2.04104,-2.04519,18.76442,1.92834,-0.222585,0.086365,0.121248,0.963481,-0.367097,-0.061232,-0.237471,0.897272,8.76242,-6.29260,-0.67756,-15.86339,-9.41636,4.87822,-0.147740,0.211849,0.323222,0.910396,-0.040096,-0.266388,-0.506561,0.819039,0.0444,0.6000,0,1,18,0,612.3878,612.3878,24,0,612.3878,612.3878,0,0.0000,0.0000
145.029007,1.11179,18.86144,2.08037,-2.04094,18.76226,1.92745,-0.213599,0.067486,0.125508,0.966472,-0.368788,-0.057438,-0.238145,0.896651,8.83680,-6.44713,-0.52531,-15.85580,-9.41498,4.87974,-0.147195,0.207085,0.336421,0.906791,-0.039907,-0.266496,-0.506564,0.819011,-0.1650,0.6000,0,1,18,0,4160.4326,4160.4326,24,0,4160.4326,4160.4326,0,0.0000,0.0000
145.084000,1.10822,18.82709,2.10259,-2.03899,18.75663,1.92429,-0.213197,0.059960,0.127267,0.966827,-0.368267,-0.053811,-0.238689,0.896946,8.85911,-6.61942,-0.42204,-15.84960,-9.41308,4.88053,-0.146083,0.204424,0.347159,0.903522,-0.039775,-0.266572,-0.506567,0.818992,-0.1650,0.6000,0,1,24,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
145.145996,1.10560,18.79110,2.12205,-2.03962,18.75191,1.91944,-0.213866,0.054532,0.128683,0.966813,-0.367008,-0.050348,-0.239191,0.897529,8.86694,-6.82983,-0.30888,-15.84669,-9.40281,4.86977,-0.148487,0.203168,0.356682,0.899696,-0.038877,-0.266881,-0.507366,0.818439,-0.1650,0.6000,0,1,24,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
145.201004,1.10267,18.72408,2.15123,-2.04219,18.74993,1.91361,-0.217690,0.052198,0.129585,0.965968,-0.365207,-0.046364,-0.239709,0.898339,8.87326,-7.19774,-0.15783,-15.84547,-9.38437,4.84942,-0.155620,0.203419,0.365740,0.894783,-0.037445,-0.267357,-0.508722,0.817508,-0.2013,0.6000,0,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
145.261993,1.09317,18.62275,2.19550,-2.04673,18.74707,1.90905,-0.223829,0.054680,0.129708,0.964410,-0.363690,-0.042348,-0.240217,0.899017,8.85514,-7.74518,0.05931,-15.84109,-9.37109,4.84004,-0.164372,0.205366,0.372097,0.890141,-0.036785,-0.266690,-0.508907,0.817641,-0.2013,0.6000,0,1,18,0,2535.3857,2535.3857,24,0,2535.3857,2535.3857,0,0.0000,0.0000
145.315994,1.07715,18.50882,2.24301,-2.04993,18.74707,1.90169,-0.237755,0.063112,0.129029,0.960646,-0.362253,-0.037376,-0.240812,0.899659,8.82498,-8.44024,0.31112,-15.83119,-9.34345,4.81178,-0.171595,0.210712,0.381135,0.883681,-0.035082,-0.265928,-0.509081,0.817856,-0.2013,0.6000,0,1,18,0,2459.9155,2459.9155,24,0,2459.9155,2459.9155,0,0.0000,0.0000
145.376007,1.04882,18.40294,2.27705,-2.04987,18.75057,1.88975,-0.256308,0.075090,0.128225,0.955105,-0.360874,-0.030900,-0.241656,0.900232,8.77259,-9.24484,0.59699,-15.82544,-9.30274,4.78178,-0.177039,0.218170,0.393727,0.875236,-0.033861,-0.265210,-0.509981,0.817580,-0.2013,0.6000,0,1,18,0,912.5853,912.5853,24,0,912.5853,912.5853,0,0.0000,0.0000
145.434006,1.01030,18.29195,2.30713,-2.05081,18.75147,1.87988,-0.275071,0.092272,0.127056,0.948514,-0.358932,-0.026153,-0.242284,0.900990,8.68050,-10.21206,0.94357,-15.81414,-9.27252,4.75557,-0.181807,0.228540,0.411603,0.863307,-0.033034,-0.264892,-0.509831,0.817810,-0.2375,0.6000,0,1,18,0,885.8969,885.8969,24,0,885.8969,885.8969,0,0.0000,0.0000
145.492004,0.96862,18.19301,2.33560,-2.05476,18.75035,1.87425,-0.294069,0.111508,0.126164,0.940836,-0.357047,-0.021410,-0.242874,0.901705,8.57784,-11.19692,1.32475,-15.80499,-9.24603,4.73358,-0.186664,0.240048,0.434630,0.847721,-0.031995,-0.263928,-0.509755,0.818211,-0.2375,0.6000,0,1,18,0,856.6851,856.6851,24,0,856.6851,856.6851,0,0.0000,0.0000
145.554001,0.92023,18.10252,2.35577,-2.05932,18.74989,1.87070,-0.308235,0.132009,0.125198,0.933751,-0.354862,-0.017202,-0.243405,0.902514,8.42330,-12.22697,1.69502,-15.79492,-9.21550,4.70997,-0.191085,0.249545,0.459193,0.830876,-0.031267,-0.263252,-0.509700,0.818490,-0.2375,0.6000,0,1,18,0,837.5245,837.5245,24,0,837.5245,837.5245,0,0.0000,0.0000
145.608994,0.86350,18.02629,2.36705,-2.06365,18.75248,1.86877,-0.314708,0.153357,0.123492,0.928542,-0.353033,-0.012715,-0.243946,0.903159,8.18405,-13.24269,2.00940,-15.78117,-9.17285,4.67888,-0.196225,0.256901,0.484463,0.812892,-0.030295,-0.262037,-0.509690,0.818923,-0.2738,0.6000,0,1,18,0,536.4702,536.4702,24,0,536.4702,536.4702,0,0.0000,0.0000
145.673004,0.80708,17.96139,2.36077,-2.06723,18.75754,1.86732,-0.314434,0.176297,0.120458,0.924954,-0.350703,-0.009875,-0.244383,0.903984,7.86384,-14.22742,2.20305,-15.75829,-9.11883,4.63697,-0.201043,0.262830,0.506604,0.796150,-0.029189,-0.260624,-0.508929,0.819887,-0.2738,0.6000,0,1,18,0,863.7996,863.7996,24,0,863.7996,863.7996,0,0.0000,0.0000
145.729004,0.74464,17.91315,2.33663,-2.07136,18.76442,1.87155,-0.304496,0.198418,0.115413,0.924441,-0.347685,-0.008640,-0.244487,0.905133,7.41683,-15.11609,2.24772,-15.72993,-9.05225,4.59427,-0.204348,0.265475,0.524841,0.782501,-0.028775,-0.258625,-0.507639,0.821333,-0.2738,0.6000,0,1,18,0,880.0349,880.0349,24,0,880.0349,880.0349,0,0.0000,0.0000
145.792999,0.68340,17.88688,2.28982,-2.07489,18.77649,1.87796,-0.288128,0.219989,0.108242,0.925673,-0.345099,-0.008768,-0.244457,0.906129,6.87405,-15.86693,2.10010,-15.69493,-8.96727,4.53800,-0.206085,0.266215,0.538370,0.772539,-0.028070,-0.256657,-0.505980,0.822996,-0.2738,0.6000,0,1,18,0,486.8920,486.8920,24,0,486.8920,486.8920,0,0.0000,0.0000
145.850006,0.62229,17.88133,2.21766,-2.07556,18.80220,1.87881,-0.264040,0.237907,0.099002,0.929453,-0.342266,-0.008579,-0.244435,0.907211,6.22251,-16.45888,1.70831,-15.65363,-8.82977,4.44517,-0.204877,0.262415,0.547969,0.767394,-0.025883,-0.254223,-0.504862,0.824509,-0.2738,0.6000,0,1,18,0,513.7006,513.7006,24,0,513.7006,513.7006,0,0.0000,0.0000
145.917007,0.57654,17.89212,2.10923,-2.07419,18.83788,1.87535,-0.236819,0.253081,0.088288,0.933848,-0.338507,-0.007905,-0.244422,0.908630,5.59028,-16.85409,1.08520,-15.60511,-8.64993,4.33207,-0.203259,0.258515,0.552107,0.766181,-0.023944,-0.251940,-0.503314,0.826213,-0.2375,0.6000,0,1,18,0,239.4253,239.4253,24,0,239.4253,239.4253,0,0.0000,0.0000
145.977005,0.56776,17.95486,1.93647,-2.07499,18.88957,1.87405,-0.207773,0.259892,0.077965,0.939791,-0.334669,-0.006199,-0.244481,0.910048,5.11593,-16.64313,0.03164,-15.56044,-8.40786,4.23884,-0.204163,0.257144,0.550813,0.767333,-0.024762,-0.245302,-0.501605,0.829220,-0.2375,0.6000,0,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
146.033997,0.61890,17.90230,1.78345,-2.07595,18.94724,1.88327,-0.177202,0.257594,0.069630,0.947310,-0.336524,-0.002905,-0.244546,0.909363,4.72320,-16.65528,-0.84266,-15.50081,-8.14630,4.20086,-0.211289,0.252449,0.505818,0.797355,-0.026043,-0.236653,-0.499010,0.833250,-0.2375,0.6000,0,1,18,0,545.8235,545.8235,24,0,545.8235,545.8235,0,0.0000,0.0000
146.098007,0.62209,17.78789,1.70736,-2.06642,18.99365,1.89880,-0.158158,0.248286,0.068160,0.953255,-0.341940,0.002148,-0.244874,0.907254,4.33676,-16.82321,-1.35954,-15.39726,-7.85318,4.22727,-0.218988,0.246579,0.461975,0.823299,-0.023412,-0.231747,-0.496314,0.836312,-0.2375,0.6000,0,1,18,0,54.3189,54.3189,24,0,54.3189,54.3189,0,0.0000,0.0000
146.158005,0.55455,17.70452,1.72151,-2.03297,19.02623,1.91991,-0.146039,0.239838,0.069785,0.957225,-0.349600,0.001155,-0.244696,0.904380,3.93116,-17.07753,-1.63619,-15.18962,-7.46482,4.24324,-0.224114,0.239778,0.431630,0.840223,-0.016695,-0.229091,-0.485652,0.843434,-0.2375,0.6000,0,1,18,0,1200.2822,1200.2822,24,0,1200.2822,1200.2822,0,0.0000,0.0000
146.227005,0.45077,17.61156,1.74418,-1.98744,19.06760,1.93723,-0.142415,0.238822,0.070901,0.957943,-0.354941,-0.000792,-0.244614,0.902319,3.49286,-17.53675,-1.76578,-14.87833,-7.00407,4.14701,-0.227302,0.234359,0.409459,0.851911,-0.008423,-0.222206,-0.473344,0.852349,-0.2375,0.6000,0,1,18,0,777.6588,777.6588,24,0,777.6588,777.6588,0,0.0000,0.0000
146.287003,0.34400,17.49957,1.75071,-1.94585,19.12444,1.94980,-0.142893,0.240887,0.071615,0.957302,-0.357466,0.001545,-0.245051,0.901202,3.04533,-18.12146,-1.78019,-14.53759,-6.43564,4.00075,-0.229215,0.229992,0.393181,0.860217,0.000556,-0.210306,-0.459018,0.863176,-0.2375,0.6000,0,1,18,0,1688.9431,1688.9431,24,0,1688.9431,1688.9431,0,0.0000,0.0000
146.354004,0.24605,17.39537,1.76162,-1.90099,19.19343,1.96295,-0.144116,0.243987,0.072018,0.956303,-0.361719,0.006399,-0.245681,0.899311,2.65319,-18.65915,-1.70638,-14.21197,-5.79896,3.87347,-0.231233,0.228792,0.380468,0.865696,0.012130,-0.198345,-0.444337,0.873542,-0.2375,0.6000,0,1,18,0,859.4722,859.4722,24,0,859.4722,859.4722,0,0.0000,0.0000
146.412003,0.17305,17.32407,1.75693,-1.85261,19.26699,1.97913,-0.148153,0.257722,0.068137,0.952359,-0.368491,0.008550,-0.245768,0.896515,2.31509,-19.15822,-1.58892,-13.86080,-5.17851,3.76054,-0.234735,0.239684,0.371903,0.865528,0.024544,-0.185773,-0.429313,0.883502,-0.2375,0.6000,0,1,18,0,1052.7267,1052.7267,24,0,1052.7267,1052.7267,0,0.0000,0.0000
146.479996,0.09438,17.24823,1.75166,-1.78791,19.32990,1.99292,-0.152498,0.268868,0.065470,0.948772,-0.371130,0.013930,-0.246561,0.895140,1.98462,-19.62016,-1.40984,-13.51290,-4.64077,3.61283,-0.236671,0.248450,0.365773,0.865141,0.039182,-0.173226,-0.414382,0.892606,-0.2375,0.6000,0,1,18,0,2148.0989,2148.0989,24,0,2148.0989,2148.0989,0,0.0000,0.0000
146.563004,0.05412,17.22819,1.75250,-1.77250,19.34012,2.00359,-0.155751,0.266626,0.067817,0.948711,-0.368853,0.016795,-0.247050,0.895897,1.65071,-20.11799,-1.15362,-13.23685,-4.12808,3.41293,-0.237366,0.252996,0.361882,0.865270,0.058032,-0.162228,-0.402071,0.899252,-0.2375,0.6000,6,1,18,0,102.5086,102.5086,24,0,102.5086,102.5086,0,0.0000,0.0000
146.625000,0.02533,17.21297,1.75439,-1.78479,19.32558,2.01038,-0.156843,0.265076,0.069124,0.948871,-0.370619,0.020488,-0.247200,0.895050,1.53106,-20.19505,-1.16416,-13.01282,-3.66704,3.22438,-0.233162,0.263740,0.402982,0.844797,0.082560,-0.141389,-0.395513,0.903749,-0.2375,0.6000,6,1,18,0,347.8647,347.8647,24,0,347.8647,347.8647,0,0.0000,0.0000
146.682999,-0.00191,17.18140,1.74654,-1.79080,19.30827,2.01153,-0.159350,0.263309,0.070791,0.948823,-0.371825,0.024516,-0.247525,0.894358,1.37351,-20.24791,-1.17886,-12.76220,-3.27563,3.04286,-0.227364,0.268539,0.432224,0.830286,0.107999,-0.121558,-0.389791,0.906434,-0.2375,0.6000,6,1,18,0,71.4586,71.4586,24,0,71.4586,71.4586,0,0.0000,0.0000
146.753998,-0.03540,17.12478,1.72689,-1.78858,19.29520,2.01171,-0.162871,0.260751,0.073033,0.948761,-0.372129,0.027625,-0.247847,0.894052,1.16524,-20.24882,-1.21355,-12.44881,-2.94121,2.89376,-0.213573,0.255237,0.455043,0.825940,0.130830,-0.106114,-0.382897,0.908302,-0.2375,0.6000,6,1,18,0,28.2003,28.2003,24,0,28.2003,28.2003,0,0.0000,0.0000
146.813995,-0.06959,17.06431,1.71030,-1.78750,19.29185,2.00630,-0.163959,0.258437,0.074605,0.949085,-0.372348,0.027133,-0.247813,0.893985,0.89362,-20.22297,-1.36090,-12.08745,-2.66025,2.72853,-0.200541,0.235256,0.473378,0.824834,0.152272,-0.098866,-0.374336,0.909347,-0.2375,0.6000,6,1,18,0,91.7357,91.7357,24,0,91.7357,91.7357,0,0.0000,0.0000
146.886002,-0.08752,17.03589,1.70793,-1.78884,19.28802,2.00365,-0.163231,0.258007,0.074835,0.949309,-0.372546,0.027567,-0.247842,0.893881,0.64741,-20.20929,-1.52817,-11.77909,-2.45304,2.55844,-0.188191,0.216277,0.486385,0.825371,0.173462,-0.093722,-0.364952,0.909911,-0.2375,0.6000,6,1,18,0,1081.3513,1081.3513,24,0,1081.3513,1081.3513,0,0.0000,0.0000
146.949997,-0.10685,17.00410,1.70179,-1.78644,19.28213,2.00564,-0.165090,0.256622,0.076083,0.949264,-0.372558,0.028714,-0.248000,0.893796,0.41563,-20.20029,-1.68714,-11.52628,-2.28945,2.40781,-0.180848,0.205119,0.494809,0.824854,0.190370,-0.091065,-0.356612,0.910107,-0.2375,0.6000,6,1,18,0,78.2519,78.2519,24,0,78.2519,78.2519,0,0.0000,0.0000
147.028000,-0.14285,16.93939,1.68035,-1.78203,19.28223,2.00349,-0.169159,0.253780,0.078557,0.949110,-0.372510,0.028893,-0.248093,0.893785,0.15811,-20.20444,-1.87159,-11.29233,-2.16093,2.30130,-0.169572,0.184308,0.499500,0.829322,0.200360,-0.090307,-0.349782,0.910688,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.093994,-0.17053,16.88833,1.66758,-1.77746,19.28311,2.00086,-0.168921,0.252041,0.079515,0.949536,-0.372564,0.027026,-0.247983,0.893851,-0.18346,-20.19727,-2.15577,-11.07219,-2.06060,2.21090,-0.158975,0.161757,0.500357,0.835586,0.206123,-0.091165,-0.342959,0.911911,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.158005,-0.18359,16.86622,1.67073,-1.77358,19.27964,2.00311,-0.167299,0.251585,0.079540,0.949942,-0.372450,0.026338,-0.248019,0.893909,-0.55621,-20.21439,-2.52009,-10.86944,-1.95973,2.05618,-0.151709,0.142482,0.497642,0.842043,0.209960,-0.095487,-0.335984,0.913189,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.216995,-0.19544,16.84660,1.67354,-1.77120,19.27645,2.00552,-0.167277,0.251240,0.079865,0.950010,-0.372590,0.026307,-0.248067,0.893839,-0.92927,-20.19924,-2.98921,-10.73484,-1.86173,1.90874,-0.145015,0.123604,0.490754,0.850208,0.209488,-0.099111,-0.331476,0.914557,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.285995,-0.21121,16.81716,1.66641,-1.76815,19.27511,2.00671,-0.169532,0.250075,0.081042,0.949818,-0.372786,0.026582,-0.248136,0.893729,-1.55409,-20.30930,-3.38763,-10.64789,-1.74332,1.74879,-0.156547,0.094443,0.445459,0.876436,0.195019,-0.104730,-0.328288,0.918273,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.345001,-0.23493,16.77189,1.64947,-1.76420,19.27899,2.00704,-0.172906,0.248105,0.082834,0.949571,-0.372571,0.026661,-0.248164,0.893809,-2.05245,-20.30005,-3.92685,-10.55889,-1.58992,1.48137,-0.166613,0.076027,0.413787,0.891762,0.170403,-0.106017,-0.318887,0.926301,-0.2375,0.6000,6,1,18,0,137.7711,137.7711,24,0,137.7711,137.7711,0,0.0000,0.0000
147.421997,-0.26021,16.72416,1.63044,-1.76440,19.28876,2.00535,-0.175796,0.246074,0.084535,0.949419,-0.373308,0.023622,-0.247821,0.893682,-2.44182,-20.36834,-4.27381,-10.49087,-1.49771,1.27731,-0.180388,0.076283,0.392715,0.898563,0.153284,-0.106871,-0.312988,0.931193,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.483002,-0.28063,16.68648,1.61959,-1.76216,19.29200,2.00501,-0.176050,0.244399,0.085485,0.949720,-0.373998,0.021352,-0.247638,0.893501,-2.67210,-20.42919,-4.51108,-10.42877,-1.44762,1.12540,-0.191039,0.075453,0.380879,0.901522,0.142361,-0.106873,-0.308457,0.934433,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.541000,-0.29692,16.65726,1.61607,-1.75657,19.29016,2.00981,-0.176044,0.242997,0.086265,0.950010,-0.374805,0.020012,-0.247564,0.893215,-2.71505,-20.51242,-4.67170,-10.40501,-1.40621,0.96324,-0.202520,0.079625,0.376986,0.900293,0.138131,-0.107524,-0.312276,0.933725,-0.2738,0.6000,6,1,18,0,95.0283,95.0283,24,0,95.0283,95.0283,0,0.0000,0.0000
147.613007,-0.31724,16.61968,1.60929,-1.75224,19.29077,2.01241,-0.177662,0.240967,0.087690,0.950096,-0.375797,0.018675,-0.247472,0.892853,-2.53326,-20.59805,-4.80799,-10.37493,-1.40614,0.78684,-0.214854,0.096201,0.380785,0.894196,0.139889,-0.104757,-0.316934,0.932207,-0.2738,0.6000,6,1,18,0,192.2504,192.2504,24,0,192.2504,192.2504,0,0.0000,0.0000
147.679001,-0.34504,16.56793,1.59460,-1.74861,19.29695,2.00762,-0.180706,0.238440,0.089659,0.949975,-0.375934,0.017393,-0.247348,0.892855,-1.85326,-20.33970,-5.21293,-10.33351,-1.43599,0.62783,-0.214546,0.132545,0.427948,0.867907,0.142818,-0.100610,-0.319551,0.931326,-0.2375,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
147.738998,-0.36835,16.52373,1.58301,-1.74514,19.30023,2.00399,-0.181424,0.236422,0.090877,0.950227,-0.376103,0.015304,-0.247205,0.892862,-1.09646,-19.76622,-5.56990,-10.27701,-1.47631,0.45536,-0.233530,0.181661,0.489365,0.820357,0.147893,-0.098933,-0.319564,0.930709,-0.2375,0.6000,6,1,18,0,92.1092,92.1092,24,0,92.1092,92.1092,0,0.0000,0.0000
147.809006,-0.38170,16.49791,1.58132,-1.74044,19.29908,2.00784,-0.180669,0.235504,0.091273,0.950561,-0.376540,0.013664,-0.247126,0.892726,-0.34303,-19.34363,-5.77064,-10.23758,-1.53257,0.29448,-0.248642,0.218815,0.530431,0.780346,0.151759,-0.098872,-0.318642,0.930409,-0.2375,0.6000,6,1,18,0,182.1432,182.1432,24,0,182.1432,182.1432,0,0.0000,0.0000
147.873001,-0.39423,16.47352,1.58114,-1.73815,19.29742,2.01168,-0.180710,0.234481,0.091881,0.950747,-0.377019,0.012828,-0.247074,0.892550,0.41517,-19.04483,-5.84711,-10.21391,-1.62066,0.13153,-0.255600,0.241544,0.558121,0.751549,0.154503,-0.100783,-0.317216,0.930240,-0.2375,0.6000,6,1,18,0,146.6175,146.6175,24,0,146.6175,146.6175,0,0.0000,0.0000
147.934006,-0.41193,16.43981,1.57506,-1.73693,19.29722,2.01288,-0.182557,0.232637,0.093225,0.950716,-0.377295,0.012272,-0.247026,0.892455,1.23880,-18.82000,-5.69426,-10.19546,-1.75833,-0.03119,-0.256465,0.256234,0.573296,0.734780,0.154440,-0.106227,-0.314459,0.930580,-0.2013,0.6000,6,1,18,0,237.0987,237.0987,24,0,237.0987,237.0987,0,0.0000,0.0000
148.011993,-0.43593,16.39450,1.56137,-1.73531,19.30113,2.00721,-0.185442,0.230373,0.094974,0.950537,-0.377255,0.011856,-0.246981,0.892490,2.15170,-18.54967,-5.28562,-10.21122,-1.90154,-0.15175,-0.255849,0.265143,0.584121,0.723217,0.150453,-0.115306,-0.312272,0.930889,-0.2013,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
148.076004,-0.45259,16.36149,1.54830,-1.73833,19.30244,2.00453,-0.187264,0.229055,0.096024,0.950392,-0.377309,0.011101,-0.246882,0.892504,2.99911,-18.29014,-4.75398,-10.26680,-2.03709,-0.14845,-0.248228,0.263014,0.592373,0.719931,0.138544,-0.121288,-0.313177,0.931673,-0.1650,0.6000,6,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
148.141006,-0.47051,16.32682,1.53924,-1.73406,19.30099,2.00665,-0.187801,0.226949,0.097168,0.950675,-0.377075,0.008796,-0.246756,0.892664,3.67731,-18.02343,-4.33980,-10.30392,-2.19634,-0.04155,-0.231919,0.249666,0.600191,0.723638,0.116114,-0.134390,-0.311987,0.933339,-0.1650,0.6000,6,1,18,0,46.1677,46.1677,24,0,46.1677,46.1677,0,0.0000,0.0000
148.231003,-0.75548,16.60775,1.60580,-1.62640,19.21493,1.99163,-0.238405,0.167521,0.128787,0.947900,-0.368254,-0.061474,-0.240563,0.895957,4.23345,-17.67155,-4.10847,-10.31483,-2.36835,0.04176,-0.218336,0.236392,0.606289,0.727228,0.095213,-0.148921,-0.307675,0.934930,-0.1650,0.6000,0,1,18,0,3936.4868,3936.4868,24,0,3936.4868,3936.4868,0,0.0000,0.0000
148.292007,-0.70781,16.75704,1.75896,-1.59022,19.16781,2.00444,-0.230766,0.167569,0.128083,0.949875,-0.363543,-0.054675,-0.242177,0.897885,4.73376,-17.25237,-3.81708,-10.36463,-2.57023,-0.00050,-0.207773,0.229172,0.602559,0.735685,0.089044,-0.146275,-0.307175,0.936119,-0.1650,0.6000,0,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
148.354004,-0.52903,16.68940,1.88197,-1.59755,19.15064,2.00280,-0.231172,0.160307,0.128797,0.950933,-0.363117,-0.055019,-0.242137,0.898047,5.13999,-16.97253,-3.47407,-10.41094,-2.79367,-0.08651,-0.206063,0.231777,0.593853,0.742399,0.083711,-0.144173,-0.306155,0.937270,-0.1650,0.6000,0,1,18,0,300.2497,300.2497,24,0,300.2497,300.2497,0,0.0000,0.0000
148.419006,-0.40181,16.55271,1.98178,-1.60586,19.13141,1.98637,-0.227999,0.155549,0.128923,0.952470,-0.359570,-0.056280,-0.241817,0.899481,5.29379,-16.96772,-3.11746,-10.43309,-3.00539,-0.19234,-0.202800,0.228867,0.582467,0.753143,0.080147,-0.142664,-0.306278,0.937773,-0.1650,0.6000,0,1,18,0,79.1171,79.1171,24,0,79.1171,79.1171,0,0.0000,0.0000
148.479996,-0.34686,16.41444,2.04408,-1.61595,19.10788,1.98215,-0.225799,0.155933,0.128440,0.952997,-0.358426,-0.054127,-0.242096,0.899995,5.20719,-17.14908,-2.85834,-10.43820,-3.18308,-0.20859,-0.199696,0.224155,0.574802,0.761235,0.072427,-0.139972,-0.306588,0.938704,-0.1650,0.6000,0,1,18,0,59.0074,59.0074,24,0,59.0074,59.0074,0,0.0000,0.0000
148.544006,-0.34710,16.29605,2.07097,-1.61584,19.07095,1.99368,-0.226718,0.158743,0.128146,0.952354,-0.359474,-0.050522,-0.242885,0.899574,5.01008,-17.44184,-2.63112,-10.34472,-3.42571,-0.13917,-0.197442,0.220497,0.570105,0.766406,0.065396,-0.141101,-0.308841,0.938313,-0.1650,0.6000,0,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
148.608994,-0.37530,16.18057,2.08982,-1.59647,19.01129,2.00543,-0.230494,0.165349,0.127418,0.950419,-0.357598,-0.048129,-0.243817,0.900200,4.77719,-17.85608,-2.34159,-10.09762,-3.78226,-0.11438,-0.197316,0.219696,0.566983,0.768980,0.061627,-0.144899,-0.311920,0.936970,-0.1650,0.6000,0,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
148.671997,-0.43046,16.03987,2.12100,-1.58093,18.96412,1.99018,-0.233203,0.173292,0.126650,0.948444,-0.348124,-0.048544,-0.244066,0.903817,4.47960,-18.44929,-1.98207,-9.91024,-3.99677,-0.23564,-0.197325,0.219692,0.567482,0.768611,0.069573,-0.144080,-0.317182,0.934771,-0.1650,0.6000,0,1,18,0,1365.3240,1365.3240,24,0,1365.3240,1365.3240,0,0.0000,0.0000
148.729996,-0.49862,15.91924,2.15945,-1.58857,18.94842,1.95507,-0.234623,0.186642,0.124210,0.945880,-0.337030,-0.046353,-0.244223,0.908084,4.10184,-19.11123,-1.63378,-9.79482,-3.98194,-0.43090,-0.196854,0.218858,0.572135,0.765514,0.077691,-0.141582,-0.320241,0.933469,-0.1650,0.6000,0,1,18,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
148.798004,-0.56814,15.82231,2.17953,-1.60839,18.96447,1.92238,-0.236299,0.202643,0.120827,0.942603,-0.329847,-0.042393,-0.244421,0.910858,3.69485,-19.76834,-1.34247,-9.72051,-3.78307,-0.63361,-0.197368,0.220529,0.575726,0.762202,0.082731,-0.140707,-0.320778,0.932984,-0.1650,0.6000,0,1,18,0,11.1936,11.1936,24,0,11.1936,11.1936,0,0.0000,0.0000
