%frameid,time(us),x(mm),y(mm),z(mm) 
3498788,1929536841,-17.6265,5.82813,186.283
3498789,1929546520,-20.3359,2.94782,197.769
3498790,1929556098,-22.9893,0.113691,209.265
3498791,1929565766,-25.1736,-3.39222,220.601
3498792,1929575365,-27.2798,-7.11507,231.694
3498793,1929585018,-29.0361,-10.9427,242.248
3498794,1929594639,-30.3993,-15.0451,251.873
3498795,1929604364,-31.4842,-19.5238,261.203
3498796,1929613931,-32.1811,-23.9295,269.599
3498797,1929623460,-32.8145,-28.075,277.108
3498798,1929633145,-33.1284,-32.3279,284.203
3498799,1929642763,-33.4759,-35.7548,290.534
3498800,1929652400,-33.5131,-39.2717,295.657
3498801,1929662025,-33.2773,-42.3249,299.406
3498802,1929671701,-32.7449,-45.599,302.084
3498803,1929681301,-32.2498,-47.588,303.195
3498804,1929690981,-31.7046,-49.6659,303.483
3498805,1929700588,-31.3212,-50.532,303.258
3498806,1929710169,-30.6737,-51.6859,301.65
3498807,1929719865,-29.6871,-52.8446,298.006
3498808,1929729444,-29.2851,-53.0688,293.593
3498809,1929739063,-28.5313,-52.6323,286.629
3498810,1929748690,-28.1901,-51.2608,278.107
3498811,1929758299,-27.6903,-49.4198,269.102
3498812,1929767958,-27.2122,-47.0792,258.21
3498813,1929777605,-26.7378,-44.3905,245.972
3498814,1929787226,-25.7583,-41.3439,232.507
3498815,1929796852,-24.6571,-37.9552,218.31
3498816,1929806429,-23.0894,-34.7043,203.751
3498817,1929816162,-21.0311,-31.4861,189.177
3498818,1929825719,-18.3014,-28.8119,174.997
3498819,1929835369,-15.4298,-26.9135,161.784
3498820,1929845027,-12.0363,-25.4301,149.045
3498821,1929854621,-8.6122,-24.5539,138.895
3498822,1929864535,-5.29089,-24.5984,130.973
3498823,1929873880,-2.64355,-25.4857,125.688
3498824,1929883514,-0.192077,-26.4211,122.41
3498825,1929893122,1.90949,-28.4665,121.597
3498826,1929902765,3.64338,-30.9478,123.347
3498827,1929912374,5.14783,-34.5063,127.532
3498828,1929931695,6.74561,-41.9973,144.104
3498829,1929941224,7.11277,-45.748,152.852
3498830,1929950901,7.34257,-49.833,163.443
3498831,1929960523,7.47268,-54.7716,175.332
3498832,1929970178,7.45524,-59.6479,188.277
3498833,1929979774,7.57651,-65.1349,202.025
3498834,1929989455,7.41323,-71.1597,216.417
3498835,1929999041,7.57116,-77.6793,230.83
3498836,1930008697,7.7766,-85.2996,244.861
3498837,1930018291,8.69449,-92.3432,258.308
3498838,1930027934,9.71351,-100.533,271.6
3498839,1930037624,10.4808,-108.704,284.846
3498840,1930047227,11.5244,-117,296.928
3498841,1930056748,12.5303,-125.408,308.66
3498842,1930066467,13.5966,-133.577,319.624
3498843,1930076064,14.6198,-140.817,329.175
3498844,1930085685,15.2442,-147.499,338.593
3498845,1930095404,16.0417,-154.208,345.607
3498846,1930105010,17.1117,-159.839,351.862
3498847,1930114678,18.3549,-165.305,356.711
3498848,1930124280,19.4328,-169.432,361.19
3498849,1930133858,20.443,-173.021,364.639
3498850,1930143516,21.3634,-175.854,366.704
3498851,1930153141,22.1542,-177.418,367.706
3498852,1930162787,22.9594,-178.595,367.157
3498853,1930172368,23.7798,-179.428,366.072
3498854,1930181939,25.0983,-178.765,363.214
3498855,1930191557,26.4004,-177.387,358.165
3498856,1930201295,27.3012,-174.956,352.239
3498857,1930210928,27.6627,-171.829,345.949
3498858,1930220543,27.3507,-167.071,338.631
3498859,1930230136,26.4779,-160.136,330.741
3498860,1930239726,26.3976,-152.976,320.495
3498861,1930249463,26.0889,-143.448,309.814
3498862,1930259000,25.5633,-133.102,298.415
3498863,1930268649,24.3377,-122.853,286.687
3498864,1930278284,23.0172,-110.909,273.388
3498865,1930287950,20.9559,-95.4295,259.537
3498866,1930297577,18.3927,-79.5617,244.422
3498867,1930307139,15.024,-62.9028,228.684
3498868,1930316764,13.8755,-49.3197,212.784
3498869,1930326461,9.99215,-38.4254,194.36
3498870,1930336042,8.65291,-29.6915,175.543
3498871,1930345688,7.45213,-22.4182,157.727
3498872,1930355355,6.34689,-16.6611,141.957
3498873,1930364916,5.22284,-11.0773,129.008
3498874,1930374509,3.6076,-7.70393,119.457
3498875,1930384167,1.33008,-4.19155,113.066
3498876,1930393811,-1.23201,-2.28595,109.869
3498877,1930403442,-4.01413,-1.00479,109.796
3498878,1930413084,-5.71502,-0.854189,113.487
3498879,1930422706,-8.73104,-1.27615,118.149
3498880,1930432360,-12.1226,-1.90717,124.586
3498881,1930441980,-15.0712,-3.26317,133.442
3498882,1930451615,-18.434,-4.20019,143.2
3498883,1930461213,-21.5344,-5.48833,153.754
3498884,1930470856,-24.5228,-7.30193,164.673
3498885,1930480689,-27.696,-9.19951,176.148
3498886,1930490087,-30.4861,-11.1718,186.839
3498887,1930499801,-33.0991,-14.0291,197.8
3498888,1930509367,-35.443,-16.8878,207.956
3498889,1930518992,-38.0898,-19.7648,218.308
3498890,1930528611,-40.1647,-22.4726,227.75
3498891,1930538259,-41.8897,-25.7927,236.301
3498892,1930547934,-43.5811,-29.0826,244.391
3498893,1930557574,-44.8706,-32.0136,251.498
3498894,1930567159,-46.0374,-34.8202,257.596
3498895,1930576738,-47.1632,-37.0049,263.099
3498896,1930586337,-48.09,-39.2943,266.871
3498897,1930595984,-48.5648,-42.3323,269.552
3498898,1930624905,-49.2125,-45.3917,272.104
3498899,1930634577,-49.1115,-46.1036,271.784
3498900,1930644217,-48.5639,-47.3261,269.858
3498901,1930653835,-47.9918,-48.0373,266.68
3498902,1930663439,-46.8798,-48.166,261.285
3498903,1930673036,-45.7363,-47.6029,254.832
3498904,1930683232,-44.7554,-46.1115,247.821
3498905,1930693239,-43.9486,-43.6151,239.946
3498906,1930701942,-42.6343,-40.7805,231.189
3498907,1930711571,-40.9859,-37.1098,220.13
3498908,1930721195,-39.0046,-33.9441,207.009
3498909,1930730812,-36.5967,-30.9576,193.236
3498910,1930740407,-34.0284,-27.6178,178.813
3498911,1930750069,-31.0357,-24.5363,164.273
3498912,1930759732,-27.9484,-21.2295,149.984
3498913,1930769398,-24.516,-18.5892,136.33
3498914,1930778969,-20.6915,-16.5092,124.011
3498915,1930789421,-16.8096,-14.7409,113.292
3498916,1930798239,-13.7047,-13.6963,106.197
3498917,1930807864,-10.8,-13.371,101.113
3498918,1930817536,-8.30571,-13.6774,98.4211
3498919,1930827122,-6.59357,-14.2946,97.5439
3498920,1930836814,-5.59727,-15.2119,98.3473
3498921,1930846350,-4.75145,-16.499,101.308
3498922,1930856070,-4.18162,-18.7462,107
3498923,1930865636,-3.92431,-20.5797,113.642
3498924,1930875291,-4.05646,-22.9534,121.809
3498925,1930884863,-4.49624,-26.1495,130.825
3498926,1930894594,-5.19418,-29.8284,141.297
3498927,1930904216,-5.26343,-34.6591,151.837
3498928,1930913776,-5.7736,-41.9812,163.389
3498929,1930923370,-7.57759,-46.7633,175.717
3498930,1930933069,-9.01878,-53.4273,188.692
3498931,1930942720,-10.3244,-60.0128,202.09
3498932,1930952345,-11.3181,-67.566,215.521
3498933,1930961954,-12.0153,-75.6341,228.628
3498934,1930971564,-12.3753,-84.5852,241.299
3498935,1930981182,-12.1895,-94.446,253.964
3498936,1930992272,-12.2928,-104.138,267.517
3498937,1931000435,-12.4255,-110.816,277.227
3498938,1931010120,-11.5529,-120.006,287.807
3498939,1931019657,-10.1153,-128.803,297.405
3498940,1931029322,-8.9642,-136.445,306.283
3498941,1931038953,-7.52718,-144.127,314.226
3498942,1931048570,-6.14727,-150.299,320.95
3498943,1931058145,-4.10474,-157.199,326.827
3498944,1931067864,-1.88307,-163.551,331.471
3498945,1931077517,0.2569,-169.059,334.596
3498946,1931087137,2.58456,-173.294,336.149
3498947,1931096719,4.25098,-174.966,336.257
3498948,1931106333,5.14941,-175.408,336.187
3498949,1931115998,6.7492,-174.902,333.869
3498950,1931125639,9.17746,-173.292,328.638
3498951,1931135268,11.4775,-171.869,323.122
3498952,1931144862,12.2691,-166.793,317.188
3498953,1931154540,12.376,-159.86,310.388
3498954,1931164137,11.0939,-151.425,301.548
3498955,1931173836,9.82713,-141.115,292.437
3498956,1931183431,8.58225,-129.81,281.379
3498957,1931193060,7.20991,-117.427,269.514
3498958,1931202633,6.00303,-105.45,256.055
3498959,1931212281,4.73259,-93.1185,241.645
3498960,1931221911,3.70665,-80.5564,226.675
3498961,1931231525,2.39161,-67.4874,211.26
3498962,1931241131,1.13448,-55.2434,195.477
3498963,1931250736,0.453278,-43.2523,179.679
3498964,1931260491,0.26359,-32.1988,163.311
3498965,1931270014,1.22675,-23.2278,147.811
3498966,1931279686,1.7723,-16.2055,132.825
3498967,1931289268,2.80873,-10.3776,120.173
3498968,1931298946,3.24117,-5.96499,110.254
3498969,1931308525,3.57438,-2.43668,100.083
3498970,1931318225,1.79266,1.7276,95.4371
3498971,1931327805,-0.280626,5.24364,94.0617
3498972,1931337408,-2.52941,7.72167,95.4007
3498973,1931347070,-5.02175,9.82325,99.2697
3498974,1931356639,-7.64494,12.0598,104.751
3498975,1931366319,-10.5172,13.658,111.438
3498976,1931375949,-13.7121,14.3203,119.777
3498977,1931385649,-17.3224,14.37,129.465
3498978,1931395226,-20.6113,14.3141,139.062
3498979,1931404891,-24.1436,13.7402,149.452
3498980,1931414510,-27.5387,13.0601,159.906
3498981,1931424096,-30.7479,11.5147,170.545
3498982,1931433722,-34.0622,9.9379,181.09
3498983,1931443395,-37.009,8.61646,191.09
3498984,1931453019,-39.9672,7.21394,201.261
3498985,1931462615,-42.5987,5.35366,210.729
3498986,1931472249,-44.9754,4.01367,219.392
3498987,1931481888,-47.0174,1.96856,227.168
3498988,1931491469,-48.9615,-0.153302,234.252
3498989,1931501638,-50.389,-2.40818,240.113
3498990,1931510762,-51.6219,-4.17315,245.026
3498991,1931520461,-52.5632,-6.47695,249.339
3498992,1931530061,-52.9829,-8.48679,252.211
3498993,1931539666,-53.3169,-10.1534,253.702
3498994,1931549300,-53.4463,-11.6536,254.554
3498995,1931558951,-53.3416,-13.3516,254.79
3498996,1931568564,-53.0423,-15.6825,253.906
3498997,1931578098,-52.892,-17.3607,252.716
3498998,1931587736,-52.1536,-19.7517,248.958
3498999,1931597342,-51.4983,-21.5755,244.903
3499000,1931606989,-50.8395,-22.2594,239.999
3499001,1931616712,-48.3092,-23.9501,234.28
3499002,1931626332,-46.4906,-24.0705,225.964
3499003,1931635965,-44.8798,-24.1531,216.816
3499004,1931645589,-43.4774,-23.1011,206.932
3499005,1931655181,-41.6306,-21.9099,195.998
3499006,1931664860,-39.2645,-20.8424,183.764
3499007,1931674478,-36.4356,-19.9346,170.942
3499008,1931684051,-33.262,-19.2725,157.977
3499009,1931693679,-29.4343,-18.6736,145.026
3499010,1931703357,-25.4529,-18.405,132.781
3499011,1931712973,-21.4389,-18.6299,122.056
3499012,1931722606,-17.4535,-20.3751,113.59
3499013,1931732206,-14.0278,-22.1353,106.164
3499014,1931741912,-10.3007,-23.7319,101.368
3499015,1931751516,-6.15599,-24.9594,100.487
3499016,1931761086,-3.43507,-26.4804,99.8025
3499017,1931770738,-1.29673,-27.2348,101.162
3499018,1931780411,0.381723,-28.2013,105.29
3499019,1931789937,1.23961,-28.69,111.526
3499020,1931799633,2.52971,-28.9538,118.741
3499021,1931809416,2.93702,-29.8815,127.791
3499022,1931818873,3.53751,-31.4915,136.79
3499023,1931847806,0.0154913,-41.953,176.922
3499024,1931857423,-0.242432,-46.0762,186.397
3499025,1931867071,-0.49585,-51.1427,197.012
3499026,1931876723,-0.760015,-56.9945,208.152
3499027,1931886321,-1.37292,-63.3933,220.403
3499028,1931895953,-1.94539,-70.3258,232.151
3499029,1931905582,-2.15216,-77.7049,243.236
3499030,1931915182,-2.51735,-85.0444,254.084
3499031,1931924784,-2.91944,-92.8578,264.023
3499032,1931934458,-3.17609,-99.7074,272.821
3499033,1931944061,-3.51683,-106.424,280.779
3499034,1931953706,-3.75072,-113.273,287.888
3499035,1931963327,-3.68879,-119.4,293.499
3499036,1931972989,-3.46296,-125.465,298.135
3499037,1931982599,-3.3173,-130.031,301.715
3499038,1931992149,-3.01047,-133.829,303.77
3499039,1932001873,-2.49204,-137.004,305.03
3499040,1932011500,-2.03484,-139.34,304.991
3499041,1932021099,-1.71198,-140.307,304.046
3499042,1932030690,-1.33468,-139.962,302.159
3499043,1932040315,-0.624007,-138.423,297.944
3499044,1932049973,-0.161852,-135.568,292.867
3499045,1932059603,-0.284931,-130.54,287.251
3499046,1932069220,0.498372,-125.902,279.285
3499047,1932078846,1.5304,-120.085,269.895
3499048,1932088499,1.60311,-112.251,259.861
3499049,1932098145,1.61004,-102.931,248.915
3499050,1932107717,1.38377,-92.5683,236.357
3499051,1932117505,0.843516,-79.8951,222.926
3499052,1932127000,0.221882,-67.3127,208.627
3499053,1932136711,-0.980309,-53.9339,192.889
3499054,1932146297,-1.63349,-42.4496,176.995
3499055,1932155911,-2.262,-30.4533,159.875
3499056,1932165517,-2.63602,-20.4821,143.511
3499057,1932175069,-2.19343,-11.9044,128.562
3499058,1932184748,-1.35011,-5.36382,114.66
3499059,1932194406,-0.432496,0.119229,103.025
3499060,1932204028,-0.604783,3.38288,93.7098
3499061,1932213633,-1.57309,5.63931,87.8096
3499062,1932223215,-2.93636,7.135,84.1666
3499063,1932232910,-4.27034,7.85868,83.5347
3499064,1932242520,-6.30586,8.84567,84.8745
3499065,1932252173,-8.89038,9.64087,88.2254
3499066,1932261835,-11.7388,9.96767,93.8211
3499067,1932271424,-14.6641,9.56594,102.591
3499068,1932281084,-17.9525,8.88653,111.333
3499069,1932290717,-21.3121,7.85031,121.068
3499070,1932300298,-24.3115,6.15938,131.464
3499071,1932309948,-27.2371,3.75506,143.154
3499072,1932319584,-30.2564,1.31262,154.519
3499073,1932329193,-33.1075,-2.18112,166.421
3499074,1932338838,-35.8068,-6.08973,178.453
3499075,1932348529,-38.2712,-9.91065,190.749
