%frameid,time(us),x(mm),y(mm),z(mm) 
928037,2012726472,65.1391,14.7642,287.182
928038,2012735697,69.6871,10.8581,287.633
928039,2012744914,74.0446,6.74573,287.787
928040,2012754133,78.3671,2.66836,287.792
928041,2012763294,82.3658,-1.83978,287.902
928042,2012772614,86.0427,-6.41366,288.198
928043,2012781785,89.6508,-11.1745,288.022
928044,2012791076,93.1706,-15.6167,287.907
928045,2012800289,96.3917,-20.5602,287.642
928046,2012809506,99.3167,-25.0001,287.392
928047,2012818737,102.089,-30.0532,287.165
928048,2012828024,104.714,-35.0751,286.946
928049,2012837204,107.164,-40.8365,286.615
928050,2012846376,109.417,-45.9451,286.338
928051,2012855684,111.411,-50.5481,285.678
928052,2012864825,113.043,-55.7589,284.794
928053,2012874100,114.737,-60.6827,283.818
928054,2012883390,116.092,-65.8564,282.855
928055,2012892607,117.288,-70.9367,281.816
928056,2012901821,118.31,-76.1949,280.644
928057,2012911044,119.01,-81.477,279.283
928058,2012920308,119.557,-87.0093,277.93
928059,2012929481,119.922,-92.1557,276.461
928060,2012938726,119.98,-97.4999,275.134
928061,2012947974,119.88,-102.742,273.477
928062,2012957199,119.508,-107.705,271.757
928063,2012966433,118.973,-112.814,270.032
928064,2012975662,118.214,-117.92,268.129
928065,2012984869,117.409,-122.678,265.989
928066,2012994088,116.278,-127.428,263.492
928067,2013003352,114.827,-132.038,260.856
928068,2013012585,113.665,-136.677,258.634
928069,2013021805,112.221,-141.74,256.326
928070,2013031032,110.799,-146.659,254.283
928071,2013040295,109.318,-151.86,251.942
928072,2013049500,107.702,-156.497,249.719
928073,2013058673,105.765,-161.561,247.417
928074,2013067952,103.805,-166.239,245.489
928075,2013077113,101.511,-170.546,243.462
928076,2013086425,99.3342,-175.196,241.809
928077,2013095601,97.0659,-179.217,240.003
928078,2013104838,94.5805,-183.338,238.536
928079,2013114047,91.7061,-187.522,236.889
928080,2013123356,88.7611,-191.054,235.432
928081,2013132572,85.5641,-194.763,234.087
928082,2013141766,82.4341,-197.805,232.519
928083,2013150993,78.9167,-201.718,231.022
928084,2013160222,75.479,-205.502,229.877
928085,2013169469,72.1887,-208.833,228.464
928086,2013178680,68.4794,-211.604,227.467
928087,2013187945,64.9179,-214.679,226.77
928088,2013197109,61.332,-217.99,225.987
928089,2013206409,57.2743,-221.55,225.448
928090,2013215528,53.2112,-223.776,223.994
928091,2013224866,49.1712,-225.918,223.226
928092,2013234068,44.8275,-227.311,221.099
928093,2013243343,40.6603,-228.895,220.698
928094,2013252551,36.429,-230.486,220.143
928095,2013261785,32.199,-231.468,217.936
928096,2013270993,27.9381,-233.053,218.192
928097,2013280166,23.3486,-234.4,217.191
928098,2013289454,18.973,-235.732,216.14
928099,2013298664,14.8303,-236.757,216.678
928100,2013307924,10.4435,-237.359,216.285
928101,2013326405,-1.17828,-240.233,218.525
928102,2013335582,-4.17339,-241.29,218.131
928103,2013344834,-6.88527,-242.116,216.91
928104,2013354058,-9.85727,-243.268,217.053
928105,2013363250,-14.4146,-241.179,220.337
928106,2013372560,-18.3482,-240.589,222.099
928107,2013381700,-22.8132,-241.781,223.822
928108,2013391012,-27.3673,-242.128,224.616
928109,2013400226,-30.7599,-240.993,224.718
928110,2013409473,-34.5008,-240.053,225.674
928111,2013418703,-38.9817,-239.035,227.688
928112,2013427918,-42.1848,-238.048,228.416
928113,2013437120,-44.9341,-237.373,230.119
928114,2013446271,-47.282,-235.387,230.457
928115,2013455602,-49.7212,-232.903,230.604
928116,2013464846,-52.0117,-229.633,230.939
928117,2013473982,-54.639,-227.815,232.723
928118,2013483285,-57.6142,-225.281,234.923
928119,2013492501,-60.2819,-222.723,236.777
928120,2013501713,-62.2114,-219.544,238.168
928121,2013510930,-63.5502,-217.129,239.643
928122,2013520155,-66.0131,-213.58,241.529
928123,2013529419,-68.2342,-209.385,242.913
928124,2013538690,-71.0633,-205.499,244.811
928125,2013547878,-73.3587,-200.406,245.713
928126,2013557148,-75.4433,-196.09,247.181
928127,2013566345,-77.3557,-192.472,249.26
928128,2013575597,-78.8236,-188.071,249.611
928129,2013584774,-80.0434,-184.951,250.83
928130,2013593969,-83.9217,-180.466,253.942
928131,2013603237,-86.6023,-176.529,256.751
928132,2013612490,-88.9684,-171.748,258.778
928133,2013621727,-90.3515,-168.813,260.997
928134,2013630903,-91.9537,-164.17,262.369
928135,2013640235,-94.1305,-158.325,264.089
928136,2013649420,-95.1986,-152.163,263.319
928137,2013658643,-97.5229,-146.857,264.584
928138,2013667822,-97.8222,-141.244,263.953
928139,2013677027,-99.1907,-137.878,266.471
928140,2013686366,-99.9666,-132.519,267.18
928141,2013695613,-100.495,-125.901,267.309
928142,2013704803,-100.548,-121.86,268.302
928143,2013714054,-101.318,-116.992,269.822
928144,2013723274,-101.963,-111.717,271.251
928145,2013732486,-102.68,-105.274,272.334
928146,2013741746,-102.771,-99.6001,273.384
928147,2013769399,-101.097,-83.415,279.007
928148,2013778646,-102.156,-77.6332,281.064
928149,2013787897,-102.368,-72.3433,283.129
928150,2013797138,-101.515,-67.8923,284.106
928151,2013806350,-100.822,-63.261,286.141
928152,2013815497,-99.9307,-58.5178,288.054
928153,2013824800,-99.0383,-52.8325,290.061
928154,2013834025,-97.8179,-47.7131,291.821
928155,2013843224,-96.4569,-42.7863,293.554
928156,2013852421,-94.5506,-38.4742,295.141
928157,2013861695,-93.0633,-33.573,296.916
928158,2013870959,-90.7348,-29.112,298.422
928159,2013880126,-88.6189,-24.5464,299.474
928160,2013889419,-86.2707,-19.949,301.14
928161,2013898557,-83.664,-15.9837,302.496
928162,2013907785,-80.9949,-11.9826,303.859
928163,2013917068,-78.0909,-8.17216,304.863
928164,2013926273,-74.8629,-4.43554,305.744
928165,2013935519,-71.6858,-0.718497,306.616
928166,2013944766,-68.4482,2.34583,306.624
928167,2013954030,-65.0232,5.93314,307.939
928168,2013963176,-61.3545,8.69242,308.557
928169,2013972446,-57.7265,11.8401,309.38
928170,2013981701,-53.6699,14.1119,309.973
928171,2013990854,-49.656,16.8758,310.521
928172,2014000122,-45.3953,18.8405,311.306
928173,2014009336,-41.3684,20.7998,312.073
928174,2014018595,-37.3815,22.8115,312.743
928175,2014027855,-33.093,24.1152,313.101
928176,2014037077,-28.5697,25.2056,313.429
928177,2014046199,-24.1446,26.1111,313.745
928178,2014055548,-19.5852,26.691,313.966
928179,2014064766,-15.2354,26.7959,314.285
928180,2014074014,-10.868,26.9909,314.662
928181,2014083229,-6.53056,26.8657,314.965
928182,2014092484,-2.06028,26.5826,315.149
928183,2014101634,2.27964,26.4277,315.374
928184,2014110871,6.67941,26.0742,315.471
928185,2014120068,10.8435,25.584,315.505
928186,2014129359,15.266,24.2054,315.643
928187,2014138611,19.5953,22.7635,315.474
928188,2014147824,23.9196,21.1722,315.229
928189,2014157078,28.0441,19.3577,314.912
928190,2014166245,32.0506,17.7096,314.821
928191,2014175547,35.9696,15.0665,314.313
928192,2014184772,40.0044,12.1411,314.185
928193,2014193885,43.7879,9.27487,313.614
928194,2014203198,47.5337,6.93534,313.254
928195,2014212445,51.2097,3.79122,313.001
928196,2014230911,59.0763,-2.82889,311.321
928197,2014240102,61.9271,-6.15667,310.559
928198,2014249353,65.0114,-8.84037,309.708
928199,2014258521,67.9925,-12.0162,308.892
928200,2014267835,70.9891,-15.8551,308.15
928201,2014277038,73.9824,-19.5031,307.34
928202,2014286275,77.012,-23.3534,306.677
928203,2014295504,79.7758,-27.2692,305.723
928204,2014304678,82.3863,-31.2921,304.375
928205,2014313969,85.058,-35.3253,303.59
928206,2014323179,87.4418,-39.4248,302.833
928207,2014332443,89.6476,-43.3836,301.874
928208,2014341646,91.9694,-47.9906,300.778
928209,2014350850,93.9704,-52.3938,299.623
928210,2014360040,95.4398,-56.754,298.709
928211,2014369347,96.6935,-60.9419,298.223
928212,2014378528,97.962,-65.3408,297.243
928213,2014387761,98.9992,-69.9227,296.123
928214,2014397001,99.5631,-74.3765,295.138
928215,2014406197,99.7242,-78.6711,293.666
928216,2014415507,99.7787,-82.8516,292.726
928217,2014424665,99.5701,-87.3994,291.447
928218,2014433915,99.1236,-92.1556,289.942
928219,2014443163,98.5634,-96.8181,288.662
928220,2014452417,97.8511,-101.149,287.266
928221,2014461599,96.892,-105.982,285.88
928222,2014470896,95.4233,-110.381,283.872
928223,2014479997,93.6886,-114.652,282.076
928224,2014489328,91.9496,-119.028,280.412
928225,2014498539,90.0898,-123.371,278.728
928226,2014507781,87.9437,-127.609,276.912
928227,2014517006,85.5776,-131.936,275.291
928228,2014526278,82.9378,-136.852,273.652
928229,2014535474,80.5423,-140.976,272.315
928230,2014544664,78.0596,-145.094,270.481
928231,2014553954,75.1466,-149.364,268.365
928232,2014563089,72.3834,-153.873,266.639
928233,2014572401,69.4637,-158.305,264.958
928234,2014581580,66.371,-162.203,263.218
928235,2014590861,63.0188,-165.807,261.336
928236,2014600031,59.6167,-169.674,259.46
928237,2014609328,56.0366,-173.287,257.93
928238,2014618547,52.4473,-176.497,256.267
928239,2014627693,48.71,-179.815,254.7
928240,2014636995,44.7627,-182.575,252.674
928241,2014646131,40.7032,-184.816,251.201
928242,2014655463,36.438,-187.198,249.574
928243,2014664702,32.2558,-188.866,248.397
928244,2014673933,28.0567,-191.029,247.175
928245,2014683139,23.7292,-192.924,245.775
928246,2014692389,19.5668,-194.581,244.386
928247,2014701605,15.526,-196.237,243.173
928248,2014710771,11.361,-197.814,242.27
928249,2014720029,7.01434,-198.685,241.899
928250,2014729295,2.51826,-199.379,241.604
928251,2014738524,-2.18819,-200.14,241.46
928252,2014747770,-7.02551,-200.458,241.716
928253,2014756997,-11.2842,-200.992,241.503
928254,2014766249,-15.5652,-201.33,241.041
928255,2014775445,-20.0212,-200.986,240.789
928256,2014784720,-24.7576,-200.995,240.471
928257,2014793821,-29.0944,-199.87,239.327
928258,2014803183,-33.5761,-198.428,238.848
928259,2014812340,-38.175,-197.301,238.884
928260,2014821593,-42.6708,-197.142,239.362
928261,2014830853,-47.8327,-195.975,239.076
928262,2014840100,-52.9201,-194.637,240.655
928263,2014849304,-57.3908,-193.259,240.714
928264,2014858510,-60.8392,-192.159,240.362
928265,2014867769,-64.8422,-190.975,239.707
928266,2014876911,-68.6148,-190.403,240.408
928267,2014886205,-72.8838,-188.133,240.583
928268,2014895432,-77.1165,-186.483,241.126
928269,2014904663,-80.8897,-184.518,240.498
928270,2014913848,-85.2421,-181.494,240.374
928271,2014941572,-97.3255,-167.758,236.344
928272,2014950730,-99.9738,-165.401,237.119
928273,2014959988,-102.996,-163.411,237.457
928274,2014969270,-104.844,-161.608,237.334
928275,2014978515,-107.33,-155.756,235.656
928276,2014987722,-110.258,-153.786,238.639
928277,2014996957,-112.871,-148.673,238.379
928278,2015006188,-115.314,-143.945,238.033
928279,2015015419,-117.438,-138.412,237.352
928280,2015024667,-119.845,-134.964,238.618
928281,2015033893,-121.453,-131.371,239.373
928282,2015043088,-124.859,-127.439,241.77
928283,2015052304,-126.341,-122.37,241.337
928284,2015061569,-127.858,-118.226,242.165
928285,2015070808,-128.823,-112.959,242.234
928286,2015079971,-129.968,-107.833,242.619
928287,2015089272,-131.477,-102.558,243.249
928288,2015098442,-132.727,-96.7499,243.976
928289,2015107736,-133.528,-91.7138,244.857
928290,2015116942,-133.728,-87.4263,245.589
928291,2015135413,-133.528,-77.7667,247.165
928292,2015144577,-134.141,-73.1334,247.8
928293,2015153860,-134.315,-68.6052,248.796
928294,2015163016,-134.267,-63.4155,249.484
928295,2015172332,-134.744,-57.9602,250.745
928296,2015181562,-134.557,-53.89,252.23
928297,2015190762,-133.693,-49.9901,253.31
928298,2015199985,-133.072,-45.498,254.483
928299,2015209256,-133.655,-40.2136,256.559
928300,2015218410,-132.625,-35.0943,257.274
928301,2015227704,-130.625,-30.1525,257.457
928302,2015236987,-128.979,-25.6127,258.542
928303,2015246133,-127.165,-21.6336,260.021
928304,2015255391,-125.029,-17.5454,260.8
928305,2015264543,-122.687,-13.3631,261.753
928306,2015273802,-120.406,-9.54134,263.071
928307,2015283099,-117.99,-5.48565,264.41
928308,2015292255,-115.794,-0.921539,265.691
928309,2015301543,-113.137,3.84282,266.703
928310,2015310707,-109.894,7.93115,267.411
928311,2015320017,-106.284,11.6365,268.144
928312,2015329243,-102.752,15.2163,269.019
928313,2015338491,-99.0395,18.7583,269.862
928314,2015347713,-95.2466,22.218,270.512
928315,2015356907,-91.2075,25.7687,271.024
928316,2015366110,-86.9686,29.2972,271.602
928317,2015375312,-82.6803,32.5092,272.216
928318,2015384562,-77.9782,35.6727,272.924
928319,2015393811,-73.3033,38.6939,273.538
928320,2015403070,-68.3204,41.2051,273.981
928321,2015412236,-63.1475,44.0677,274.331
928322,2015421521,-58.0835,46.8683,274.813
928323,2015430794,-52.7059,49.4679,275.085
928324,2015439959,-47.2419,51.8494,275.395
928325,2015449214,-41.6137,53.7835,275.736
928326,2015458443,-35.8023,55.4135,275.879
928327,2015467688,-30.0156,56.5462,276.019
928328,2015476921,-24.0693,58.0305,276.19
928329,2015486132,-18.1208,58.9562,276.378
928330,2015495344,-12.1781,59.4221,276.636
928331,2015504587,-6.2009,59.7788,277.031
928332,2015513829,-0.363215,59.8504,277.299
928333,2015523084,5.4545,59.6683,277.613
928334,2015532283,11.1019,59.4361,277.763
928335,2015541506,16.7121,58.9823,277.908
928336,2015550765,22.2806,57.9726,278.055
928337,2015559984,27.7763,56.7705,278.126
928338,2015569186,33.1313,54.9722,277.893
928339,2015578368,38.4835,52.9846,277.837
928340,2015587654,43.7147,50.5037,277.494
928341,2015596882,48.9066,47.9391,277.439
928342,2015606126,53.8397,45.4882,277.354
928343,2015615246,58.6682,42.1669,277.07
928344,2015624570,63.5138,38.8209,276.794
928345,2015633831,67.9931,35.457,276.592
928346,2015643028,72.3628,32.0302,276.48
928347,2015652286,76.3794,28.1836,276.277
928348,2015661482,80.1393,24.1753,275.772
928349,2015670722,83.9786,19.6834,275.443
928350,2015679906,87.5436,15.1,274.904
928351,2015689170,91.0166,10.3387,274.753
928352,2015698430,94.201,5.60774,274.272
928353,2015716880,100.862,-4.23887,273.3
928354,2015726051,103.158,-8.94498,272.839
928355,2015735341,105.392,-14.2147,272.432
928356,2015744576,107.599,-19.5762,271.719
928357,2015753819,109.715,-24.8583,271.256
928358,2015762962,111.344,-30.1756,270.582
928359,2015772254,113.164,-35.3759,269.991
928360,2015781383,114.574,-40.6192,269.315
928361,2015790636,115.846,-46.1668,268.473
928362,2015799910,116.885,-51.4117,267.661
928363,2015809159,117.597,-56.7949,266.634
928364,2015818385,118.457,-62.0536,265.896
928365,2015827633,119.067,-67.4812,265.028
928366,2015836851,119.228,-72.7581,263.971
928367,2015846090,119.382,-78.0406,263.281
928368,2015855286,119.304,-83.1541,262.762
928369,2015864558,118.932,-88.7007,261.979
928370,2015873761,118.41,-94.0269,261.018
928371,2015882973,117.411,-99.4777,259.834
928372,2015892256,116.381,-104.642,258.699
928373,2015901396,115.191,-109.372,257.662
928374,2015910618,113.949,-114.206,256.706
928375,2015919901,112.343,-119.015,255.82
928376,2015929155,110.424,-123.992,254.782
928377,2015938413,108.393,-129.013,253.642
928378,2015947607,106.395,-133.309,252.533
928379,2015956810,104.113,-138.078,251.873
928380,2015966078,101.569,-142.517,250.817
928381,2015975331,98.9224,-146.836,249.682
928382,2015984529,96.0002,-150.702,248.547
928383,2015993693,93.0568,-154.476,247.81
928384,2016003021,89.5011,-158.213,247.082
928385,2016012206,85.8315,-161.834,246.154
928386,2016021439,82.104,-165.349,245.348
928387,2016030683,78.1757,-168.216,244.384
928388,2016039986,73.9348,-171.303,243.227
928389,2016049140,69.3431,-174.18,242.131
928390,2016058348,64.8452,-177.008,240.848
928391,2016067614,60.3113,-179.921,240.09
928392,2016076753,55.5171,-182.546,238.542
928393,2016086059,50.5991,-185.016,237.472
928394,2016113728,32.5988,-190.496,233.432
928395,2016122912,28.2031,-191.68,232.329
928396,2016132220,23.6676,-193.241,231.265
928397,2016141413,18.946,-195.08,230.19
928398,2016150622,14.0307,-196.799,229.245
928399,2016159941,8.86074,-198.035,228.325
928400,2016169113,3.97365,-199.292,228.16
928401,2016178294,-1.01977,-200.536,227.706
928402,2016187577,-6.32204,-201.461,227.413
928403,2016196738,-11.2887,-202.354,227.179
928404,2016206075,-16.3896,-203.047,227.07
928405,2016215292,-21.1344,-203.496,227.114
928406,2016224530,-25.7524,-202.893,226.952
928407,2016233722,-30.9366,-201.365,226.632
928408,2016242947,-35.8993,-201.188,227.198
928409,2016252163,-40.4721,-201.198,227.745
928410,2016261415,-44.4886,-201.131,228.85
928411,2016270671,-48.0877,-199.589,228.098
928412,2016279791,-52.8813,-199.663,229.932
928413,2016289102,-56.7895,-198.64,230.562
928414,2016298372,-61.4101,-196.277,231.739
928415,2016307575,-65.4678,-195.081,232.93
928416,2016316813,-69.6075,-193.08,233.308
928417,2016326023,-74.1595,-191.535,234.344
928418,2016335253,-77.1147,-190.091,234.161
928419,2016344484,-81.4652,-187.164,235.159
928420,2016353714,-84.7363,-183.976,234.47
928421,2016362880,-88.4952,-180.845,234.78
928422,2016372200,-91.726,-177.363,235.135
928423,2016381429,-95.1598,-175.183,235.84
928424,2016390610,-98.024,-170.023,234.126
928425,2016399836,-100.629,-167.918,234.645
928426,2016409118,-105.106,-164.697,235.421
928427,2016418334,-107.634,-161.733,235.892
928428,2016427553,-109.563,-158.254,236.039
928429,2016436783,-113.199,-153.711,236.66
928430,2016446028,-115.66,-148.784,236.842
928431,2016455224,-117.603,-144.297,237.029
928432,2016464412,-120.027,-139.861,238.051
928433,2016473697,-122.255,-135.287,238.937
928434,2016482937,-125.55,-132.879,242.187
928435,2016492165,-127.54,-127.803,242.797
928436,2016501381,-128.413,-124.693,243.373
928437,2016510539,-129.872,-120.522,244.049
928438,2016519886,-131.337,-116.087,245.007
928439,2016529008,-133.401,-110.722,246.303
928440,2016538254,-134.219,-105.919,246.533
928441,2016547476,-134.449,-100.347,246.032
928442,2016556740,-134.571,-95.7821,247.037
928443,2016565953,-135.238,-90.5974,248.216
928444,2016575250,-135.026,-86.9464,249.252
928445,2016584468,-135.882,-82.4808,250.808
928446,2016593645,-135.72,-78.824,252.005
928447,2016602912,-136.121,-74.3509,253.564
928448,2016612069,-136.445,-69.4598,254.907
928449,2016621421,-136.187,-65.1578,256.314
928450,2016630534,-135.418,-61.611,257.902
928451,2016639762,-134.608,-57.5137,259.206
928452,2016649077,-133.596,-52.8418,260.32
928453,2016658285,-132.51,-48.9102,261.679
928454,2016667532,-131.179,-45.1972,263.006
928455,2016676753,-130.136,-40.9776,264.856
928456,2016685918,-128.616,-37.554,266.466
928457,2016695170,-126.731,-34.2393,267.94
928458,2016704481,-124.554,-30.8039,268.855
928459,2016713686,-122.645,-26.935,270.228
928460,2016722899,-120.442,-23.8938,271.572
928461,2016732139,-118.224,-20.1582,272.873
928462,2016741373,-115.974,-16.8717,274.084
928463,2016750533,-113.411,-13.7616,275.248
928464,2016759825,-110.871,-10.3841,276.365
928465,2016769013,-108.034,-7.27351,277.028
928466,2016778300,-105.306,-3.96191,277.871
928467,2016787532,-102.392,-1.09177,278.731
928468,2016796666,-99.4573,1.77824,279.544
928469,2016805954,-96.2953,4.70993,280.391
928470,2016815185,-93.2698,7.93234,281.268
928471,2016824392,-90.0658,11.0339,281.81
928472,2016833676,-86.5896,13.6594,282.382
928473,2016842895,-82.6784,15.8657,282.512
928474,2016852130,-79.076,18.3551,283.07
928475,2016861355,-75.2839,20.5246,283.502
928476,2016870526,-71.584,22.6915,284.089
928477,2016879733,-67.6985,24.5762,284.472
928478,2016889021,-63.7856,26.3017,284.396
928479,2016898237,-59.9081,28.4787,284.945
928480,2016907499,-55.8385,30.234,285.297
928481,2016916783,-51.6332,31.8276,285.531
928482,2016925974,-47.4069,33.1391,285.947
928483,2016935140,-42.9644,34.2579,286.339
928484,2016944436,-38.3696,35.0787,286.667
928485,2016953651,-33.8225,35.8098,287.127
928486,2016962828,-29.2009,36.3012,287.488
928487,2016972121,-24.4612,36.6729,287.798
928488,2016981284,-19.7804,36.7718,288.018
928489,2016990599,-14.8897,36.9732,288.283
928490,2016999812,-10.1766,37.1962,288.524
928491,2017009029,-5.49261,37.1547,288.778
928492,2017018255,-0.727645,36.8114,289.026
928493,2017027452,3.89884,36.532,289.071
928494,2017036702,8.70828,36.0426,289.376
928495,2017045942,13.7589,35.164,289.564
928496,2017055212,18.7193,34.3424,289.715
928497,2017073660,29.5602,32.11,290.171
928498,2017082913,34.0197,30.5424,290.324
928499,2017092044,38.6391,29.3494,290.52
928500,2017101283,43.4286,28.0035,290.613
928501,2017110487,48.1686,26.5309,290.772
928502,2017119808,53.047,25.0287,290.988
928503,2017129033,57.907,22.575,291.116
928504,2017138200,62.6619,20.4539,290.8
928505,2017147455,67.4359,17.7335,290.676
928506,2017156749,72.066,15.4512,290.443
928507,2017165955,76.623,12.7377,290.227
928508,2017175168,81.1029,9.93945,290.067
928509,2017184402,85.3034,7.56167,289.726
928510,2017193645,89.3877,4.33433,289.537
928511,2017202847,93.4552,1.08698,289.602
928512,2017212073,97.4373,-2.53582,289.422
928513,2017221337,101.168,-5.99019,289.037
928514,2017230541,104.718,-9.83853,288.414
928515,2017239780,108.252,-13.3105,288.03
928516,2017248977,111.406,-17.3359,287.591
928517,2017258256,114.109,-21.2605,287.082
928518,2017285907,122.213,-34.2421,285.558
928519,2017295146,123.387,-38.2895,284.811
928520,2017304381,124.705,-42.9744,284.166
928521,2017313658,125.91,-47.8092,283.47
928522,2017322842,126.813,-52.5888,282.795
928523,2017332090,127.066,-57.201,281.965
928524,2017341312,127.3,-61.873,280.855
928525,2017350542,127.392,-66.6507,280.069
928526,2017359776,127.088,-71.5163,278.666
928527,2017369010,126.447,-76.0821,277.393
928528,2017378192,125.649,-80.6455,276.193
928529,2017387445,124.678,-85.4639,275.091
928530,2017396610,123.578,-90.1838,273.893
928531,2017405929,122.097,-94.7819,272.536
928532,2017415065,120.349,-99.5052,270.828
928533,2017424393,118.456,-104.273,269.475
928534,2017433586,116.284,-109.043,267.943
928535,2017442809,114.049,-113.969,266.451
928536,2017452059,111.608,-118.687,264.74
928537,2017461198,108.943,-123.312,262.995
928538,2017470519,106.284,-128.35,262.55
928539,2017479687,103.364,-132.851,260.843
928540,2017488969,100.248,-137.275,259.207
928541,2017498228,96.9849,-141.553,257.396
928542,2017507442,93.656,-145.992,255.679
928543,2017516624,90.1359,-150.81,254.043
928544,2017525842,86.509,-154.991,252.507
928545,2017535123,82.763,-159.215,250.934
928546,2017544375,79.2216,-163.129,250.015
928547,2017553559,75.2598,-166.568,248.958
928548,2017562769,71.1914,-170.224,247.418
928549,2017572062,66.9726,-173.884,245.45
928550,2017581274,62.9181,-177.39,244.256
928551,2017590507,58.7115,-180.492,243.091
928552,2017599694,54.2916,-183.443,242.075
928553,2017608907,49.9415,-186.93,241.037
928554,2017618186,45.673,-189.837,240.104
928555,2017627338,41.6332,-193.718,240.09
928556,2017636651,37.2721,-195.923,238.574
928557,2017655097,27.474,-199.989,237.62
928558,2017664261,23.6689,-201.788,236.512
928559,2017673598,19.5162,-202.422,235.541
928560,2017682771,15.3466,-203.856,235.279
928561,2017692020,10.8031,-205.329,235.015
928562,2017701248,6.39105,-206.425,234.411
928563,2017710424,2.22476,-207.197,233.158
928564,2017719718,-2.11258,-208.411,232.682
928565,2017728958,-6.00474,-208.86,232.04
928566,2017738135,-10.1982,-208.694,231.715
928567,2017747346,-14.2632,-208.506,230.729
928568,2017756614,-18.4517,-207.901,231.362
928569,2017765839,-22.5522,-207.923,232.553
928570,2017775104,-26.5199,-207.156,232.946
928571,2017784318,-30.4107,-206.25,232.985
928572,2017793568,-34.1124,-205.15,233.232
928573,2017802770,-38.9442,-203.459,233.887
928574,2017812020,-43.1209,-202.55,234.663
928575,2017821273,-48.2742,-201.06,235.918
928576,2017830477,-51.9776,-198.227,235.152
928577,2017839714,-55.7371,-195.767,235.484
928578,2017848965,-59.9369,-192.749,235.892
928579,2017858170,-64.2447,-189.303,236.1
928580,2017867371,-68.8821,-186.584,237.112
928581,2017876596,-72.8135,-184.204,238.049
928582,2017885866,-76.9415,-181.875,239.36
928583,2017895076,-80.2538,-178.211,239.852
928584,2017904315,-83.6821,-174.435,240.754
928585,2017913553,-87.6632,-170.078,241.615
928586,2017922734,-90.7634,-165.471,242.035
928587,2017932005,-92.3466,-161.203,241.743
928588,2017941241,-97.5472,-152.948,243.638
928589,2017950468,-100.676,-148.33,245.584
928590,2017959616,-102.099,-143.672,245.112
928591,2017968914,-104.134,-140.181,246.38
928592,2017978138,-106.225,-134.461,245.758
928593,2017987343,-108.369,-128.954,245.979
928594,2017996516,-109.727,-124.468,246.715
928595,2018005833,-112.008,-119.082,247.564
928596,2018015068,-112.543,-115.645,248.543
928597,2018024230,-113.575,-111.381,249.071
928598,2018033492,-115.14,-105.522,249.846
928599,2018042779,-116.772,-99.2069,250.31
928600,2018052003,-117.997,-93.4503,251.163
928601,2018061217,-119.132,-87.5327,252.204
928602,2018070460,-119.001,-81.7753,251.72
928603,2018079612,-118.972,-76.7264,252.856
928604,2018088914,-119.346,-70.7474,253.731
928605,2018107312,-118.638,-59.0308,255.632
928606,2018116574,-118.129,-54.5939,257.002
928607,2018125765,-116.895,-50.2236,257.934
928608,2018135010,-115.715,-45.2898,259.082
928609,2018144270,-114.192,-40.4608,260.331
928610,2018153423,-112.535,-35.6395,261.84
928611,2018162683,-110.668,-30.5496,262.889
928612,2018171970,-108.797,-25.5254,264.096
928613,2018181214,-106.368,-20.696,265.082
928614,2018190425,-103.841,-15.7171,266.007
928615,2018199670,-101.26,-11.2823,267.455
928616,2018208884,-98.2148,-7.69353,268.314
928617,2018218064,-95.0119,-4.1506,269.496
928618,2018227247,-91.6262,-0.863378,269.589
928619,2018236573,-88.4319,2.98091,270.761
928620,2018245795,-84.9927,6.50194,271.739
928621,2018255020,-81.5093,9.5753,272.681
928622,2018264297,-77.7618,12.7035,273.48
928623,2018273451,-74.0049,15.597,274.088
928624,2018282723,-70.0134,18.396,275.043
928625,2018291907,-65.9166,20.7917,275.784
928626,2018301149,-61.6719,22.9407,275.918
928627,2018310345,-57.4591,25.3492,276.631
928628,2018319663,-53.2069,27.9048,277.383
928629,2018328890,-48.7723,29.739,277.837
928630,2018338097,-44.2234,31.3457,278.151
928631,2018347335,-39.5666,32.5624,278.455
928632,2018356566,-34.8568,33.4455,278.273
928633,2018365808,-29.9433,34.5034,278.722
928634,2018374978,-25.0548,35.363,278.956
928635,2018384226,-20.1842,36.2737,279.105
928636,2018393427,-15.3667,36.9534,279.121
928637,2018402708,-10.4433,37.3848,279.221
928638,2018411905,-5.57801,37.6821,279.32
928639,2018421181,-0.593472,37.7317,279.337
928640,2018430382,4.18042,37.6435,279.275
928641,2018458080,21.3112,36.0119,278.604
928642,2018467317,24.9936,35.5386,278.467
928643,2018476554,29.1674,34.6167,278.404
928644,2018485789,33.6851,33.36,278.227
928645,2018495008,38.3483,31.7098,277.826
928646,2018504246,42.9087,30.1865,277.426
928647,2018513393,47.551,28.2248,277.034
928648,2018522740,52.22,26.0304,276.58
928649,2018531872,56.694,24.1115,276.036
928650,2018541133,61.2216,21.7159,275.626
928651,2018550344,65.4696,19.3095,274.915
928652,2018559617,69.6597,16.5581,274.329
928653,2018568835,73.7369,13.5705,273.906
928654,2018578063,77.757,10.5007,273.394
928655,2018587321,81.4661,7.52775,272.712
928656,2018596472,85.2634,4.50971,272.209
928657,2018605763,88.8355,1.92924,271.718
928658,2018624244,96.4692,-5.41688,271.077
928659,2018633422,99.2904,-8.61164,270.547
928660,2018642625,101.971,-12.4154,270.071
