%frameid,time(us),x(mm),y(mm),z(mm) 
3502016,1969921943,4.45041,-100.212,340.337
3502017,1969931577,4.5537,-101.859,344.709
3502018,1969941185,5.17368,-103.918,348.617
3502019,1969950831,5.68348,-105.99,352.213
3502020,1969960471,6.4477,-107.543,355.599
3502021,1969970071,7.16274,-108.708,358.167
3502022,1969979708,7.89815,-110.191,359.932
3502023,1969989334,8.64186,-111.193,361.544
3502024,1969998979,9.11042,-111.619,362.314
3502025,1970008607,9.46483,-111.883,362.71
3502026,1970018207,9.75078,-111.933,362.896
3502027,1970027853,9.96684,-111.771,362.823
3502028,1970037474,10.3364,-111.2,362.136
3502029,1970047093,10.5359,-110.589,360.961
3502030,1970056765,10.1233,-108.729,358.795
3502031,1970066360,10.0156,-106.427,355.768
3502032,1970075986,9.90037,-103.687,351.407
3502033,1970085620,9.55803,-100.215,346.474
3502034,1970095241,9.04356,-95.8578,340.838
3502035,1970104879,7.75023,-92.0021,335.771
3502036,1970114503,7.02646,-86.9137,329.438
3502037,1970124132,6.38652,-81.6712,322.756
3502038,1970133751,5.23303,-76.1675,315.802
3502039,1970143381,4.4364,-70.9483,308.182
3502040,1970153004,3.80125,-65.3776,300.1
3502041,1970162664,2.93725,-59.6429,291.776
3502042,1970172252,2.09964,-53.9427,282.497
3502043,1970181896,1.49094,-48.1807,273.513
3502044,1970191512,0.922704,-42.7693,264.045
3502045,1970201171,0.206657,-37.0973,254.758
3502046,1970210805,-0.414113,-32.2029,245.205
3502047,1970220432,-0.787348,-27.5046,235.889
3502048,1970230054,-1.12354,-23.3527,226.771
3502049,1970239697,-1.51182,-19.1505,218.213
3502050,1970249312,-2.2385,-15.0771,209.949
3502051,1970258936,-2.75692,-11.7,202.05
3502052,1970268598,-2.95079,-9.14136,194.292
3502053,1970278185,-3.11125,-6.53765,187.295
3502054,1970287806,-3.28006,-4.09673,180.86
3502055,1970297459,-3.62558,-2.04991,174.96
3502056,1970307079,-3.77644,0.349828,169.455
3502057,1970316702,-4.33426,2.79214,164.467
3502058,1970326331,-5.18407,5.34847,159.433
3502059,1970335973,-5.86701,7.70615,154.934
3502060,1970345599,-6.65681,9.96064,150.579
3502061,1970355209,-7.24044,12.2479,146.963
3502062,1970364858,-7.84867,14.5308,143.888
3502063,1970374483,-8.48273,16.9783,141.225
3502064,1970384107,-8.97893,19.3276,139.169
3502065,1970393736,-9.29561,21.1043,138.112
3502066,1970403420,-9.74209,23.193,137.705
3502067,1970413034,-10.0418,24.5906,137.776
3502068,1970422684,-10.4047,26.0562,138.817
3502069,1970432318,-11.1184,28.2047,141.076
3502070,1970441890,-12.1102,30.5587,144.602
3502071,1970451571,-12.847,31.8384,148.465
3502072,1970461191,-14.0626,33.5422,153.618
3502073,1970470791,-15.3307,34.7864,159.163
3502074,1970480459,-16.4673,35.196,164.895
3502075,1970490060,-17.7648,35.8213,170.927
3502076,1970499733,-18.7806,35.4968,177.032
3502077,1970509344,-20.0466,34.9628,183.346
3502078,1970518986,-21.2143,34.2159,189.895
3502079,1970528562,-22.4585,33.4525,196.29
3502080,1970538193,-23.5596,32.5745,202.092
3502081,1970547827,-24.7472,31.5402,207.562
3502082,1970557522,-26.2091,30.9563,212.872
3502083,1970567114,-26.9113,29.9536,217.121
3502084,1970576683,-27.8738,28.4461,221.079
3502085,1970586320,-28.6346,27.0837,224.383
3502086,1970595925,-29.3548,25.1955,227.569
3502087,1970605576,-30.1114,23.5469,230.077
3502088,1970615213,-30.6432,22.5979,231.278
3502089,1970624855,-31.0001,21.162,232.24
3502090,1970634535,-31.4451,20.0557,232.711
3502091,1970644107,-31.8929,18.8261,232.754
3502092,1970653791,-32.3732,17.5577,232.623
3502093,1970663371,-32.5984,15.8355,231.608
3502094,1970672967,-32.9387,14.3036,230.576
3502095,1970682666,-32.8932,12.6742,228.614
3502096,1970692258,-32.4393,11.0387,226.201
3502097,1970701884,-31.916,9.11009,223.322
3502098,1970711495,-31.3345,7.63102,220.803
3502099,1970721181,-30.7259,6.29822,218.014
3502100,1970730805,-29.7464,4.79242,215.265
3502101,1970740393,-28.5452,2.99101,212.654
3502102,1970750020,-27.5893,1.34951,210.706
3502103,1970759640,-26.556,0.0490384,209.356
3502104,1970769267,-25.4358,-1.73148,208.243
3502105,1970778896,-24.3353,-3.21487,207.53
3502106,1970788577,-22.8269,-5.33019,207.375
3502107,1970798133,-21.2896,-7.94581,207.93
3502108,1970807786,-19.7118,-10.6458,208.936
3502109,1970817473,-18.4127,-13.0095,210.627
3502110,1970827051,-17.0897,-14.9348,212.781
3502111,1970836755,-15.6661,-17.4472,215.995
3502112,1970846263,-14.2683,-19.8284,219.229
3502113,1970856013,-13.0907,-22.0696,223.198
3502114,1970865558,-11.9976,-24.4205,227.219
3502115,1970875198,-10.9483,-27.0228,231.64
3502116,1970884918,-9.90296,-29.6123,236.457
3502117,1970894461,-8.75115,-32.5042,241.281
3502118,1970904130,-7.59313,-34.9914,246.526
3502119,1970913697,-6.65304,-37.3957,251.824
3502120,1970923326,-5.70112,-40.1419,256.956
3502121,1970933021,-4.73405,-43.2297,262.129
3502122,1970942657,-3.79749,-46.2371,267.261
3502123,1970952216,-2.96238,-49.1414,272.679
3502124,1970961855,-2.23666,-52.0863,277.669
3502125,1970971546,-1.4307,-55.0659,282.763
3502126,1970981109,-0.738118,-57.7012,287.539
3502127,1970990754,-0.258698,-60.363,292.352
3502128,1971000338,0.504716,-62.9954,297.24
3502129,1971009995,1.07523,-65.7716,301.815
3502130,1971019612,1.56409,-68.4953,306.216
3502131,1971029254,1.70711,-70.5887,310.783
3502132,1971038869,2.29942,-73.2916,314.819
3502133,1971048488,3.21513,-76.486,319.001
3502134,1971058142,3.69874,-78.9782,323
3502135,1971067832,4.41109,-81.3905,326.42
3502136,1971077447,4.91837,-83.319,328.838
3502137,1971106251,6.08124,-87.9584,335.688
3502138,1971115970,6.43236,-89.2481,336.431
3502139,1971125531,6.58206,-90.4234,337.245
3502140,1971135234,6.62096,-91.2881,338.15
3502141,1971144836,6.87761,-93.4959,339.5
3502142,1971154518,6.83223,-94.6423,339.937
3502143,1971164121,6.67186,-94.9639,339.931
3502144,1971173735,6.20559,-94.7847,339.555
3502145,1971183331,5.35404,-94.2756,338.587
3502146,1971192994,4.88044,-93.9726,337.457
3502147,1971202536,4.00325,-92.9908,334.623
3502148,1971212288,2.98654,-91.3064,331.131
3502149,1971221891,2.31366,-89.8577,327.391
3502150,1971231534,1.638,-87.958,322.991
3502151,1971241062,0.792983,-85.3569,317.863
3502152,1971250795,0.187357,-82.8633,312.268
3502153,1971260406,-0.318984,-80.2662,306.691
3502154,1971270011,-0.565429,-77.0701,300.798
3502155,1971279609,-1.01333,-73.5746,294.206
3502156,1971289285,-1.14203,-70.0873,287.69
3502157,1971298882,-1.47978,-65.8146,280.337
3502158,1971308525,-1.51001,-61.7021,272.7
3502159,1971318170,-1.54115,-57.3305,264.598
3502160,1971327793,-1.54603,-52.6941,256.486
3502161,1971337363,-1.55353,-47.8737,247.915
3502162,1971347045,-1.44897,-43.3538,239.196
3502163,1971356596,-1.25303,-38.6869,230.345
3502164,1971366307,-1.22719,-33.6469,221.103
3502165,1971375942,-1.03228,-28.6018,212.071
3502166,1971385597,-0.626798,-23.7062,202.968
3502167,1971395199,-0.437364,-18.7878,193.814
3502168,1971404818,0.0428796,-14.3484,184.697
3502169,1971414437,0.611137,-9.69165,175.776
3502170,1971424077,1.29628,-4.85379,167.141
3502171,1971433654,2.01455,-0.297945,158.821
3502172,1971443283,2.58961,3.57621,151.358
3502173,1971452960,3.23387,7.10403,144.971
3502174,1971462586,3.70221,10.4502,139.599
3502175,1971472218,3.65942,13.6453,135.329
3502176,1971481887,3.67987,15.9747,131.974
3502177,1971491442,3.46134,17.8677,129.992
3502178,1971501069,2.89492,19.8799,128.556
3502179,1971510750,2.27277,21.5254,127.936
3502180,1971520363,1.72206,22.5006,127.746
3502181,1971529997,1.21472,23.0991,127.856
3502182,1971539561,0.422963,23.6831,128.4
3502183,1971549190,-0.670882,24.2239,129.596
3502184,1971558868,-2.36226,24.954,131.576
3502185,1971568508,-4.2268,25.629,133.975
3502186,1971578140,-5.71573,25.9811,136.589
3502187,1971587785,-7.60008,26.1614,139.508
3502188,1971597394,-9.1242,26.2858,142.256
3502189,1971607028,-10.9454,26.2169,145.561
3502190,1971616672,-12.8252,26.3862,148.915
3502191,1971626228,-14.4793,26.3093,152.049
3502192,1971635922,-15.7657,26.1011,154.937
3502193,1971645505,-17.1296,25.8942,157.993
3502194,1971655167,-19.1495,26.0078,161.195
3502195,1971664751,-20.7787,26.0987,164.043
3502196,1971674367,-22.2472,25.7691,166.671
3502197,1971684042,-23.6237,25.4834,168.739
3502198,1971693708,-24.7959,25.279,170.466
3502199,1971703259,-25.9707,25.0999,171.821
3502200,1971712942,-26.9648,24.9899,172.823
3502201,1971722565,-27.8604,24.9193,173.54
3502202,1971732197,-28.5863,24.9228,174.036
3502203,1971741768,-29.3726,25.1604,174.248
3502204,1971751442,-29.9601,25.3488,174.183
3502205,1971761027,-30.3379,25.6573,173.796
3502206,1971770663,-30.9047,26.5227,172.82
3502207,1971780381,-31.5118,27.671,171.096
3502208,1971789919,-31.5212,28.6585,169.115
3502209,1971799620,-31.2586,30.2419,166.134
3502210,1971809257,-30.2792,31.9221,162.508
3502211,1971818908,-29.0044,33.4433,159.251
3502212,1971828446,-27.4202,34.8868,156.057
3502213,1971838112,-25.7814,36.6652,152.835
3502214,1971847753,-24.0179,38.5572,149.668
3502215,1971857390,-21.2961,40.2641,146.067
3502216,1971866997,-18.7602,42.1636,142.732
3502217,1971876599,-15.9428,43.7057,139.286
3502218,1971886274,-13.1338,45.602,136.05
3502219,1971895851,-10.4366,47.0451,133.246
3502220,1971905529,-7.36674,48.5144,130.539
3502221,1971915071,-4.44596,49.5826,127.953
3502222,1971924759,-1.46633,50.2749,126.107
3502223,1971934335,1.29794,50.7828,124.717
3502224,1971943980,4.07015,51.2377,123.683
3502225,1971953675,6.5987,51.622,123.13
3502226,1971963295,9.09983,51.825,123.229
3502227,1971972835,11.7236,52.1477,123.908
3502228,1971982487,14.5943,52.6687,125.787
3502229,1971992168,17.5044,52.687,128.155
3502230,1972001805,19.9928,52.6483,131.219
3502231,1972011439,22.3779,52.8275,134.895
3502232,1972021083,24.7795,52.3635,139.237
3502233,1972030634,27.0606,51.7942,144.112
3502234,1972040297,29.1239,50.9735,149.543
3502235,1972049929,30.9353,49.9465,155.202
3502236,1972059547,32.8146,48.2547,161.531
3502237,1972069224,34.1442,47.1659,167.951
3502238,1972078778,35.3985,45.6261,174.779
3502239,1972088401,36.6136,43.3577,182.024
3502240,1972098041,37.1948,41.4531,189.079
3502241,1972107691,37.7674,39.0071,196.644
3502242,1972117380,37.9835,36.1111,204.636
3502243,1972126940,37.8597,33.1098,212.693
3502244,1972136587,37.4769,29.13,220.911
3502245,1972146228,36.9997,24.9187,228.914
3502246,1972155869,36.1911,20.866,237.367
3502247,1972165515,35.2402,16.8896,245.704
3502248,1972175064,34.1233,12.5486,253.566
3502249,1972184704,32.7983,7.78714,261.644
3502250,1972194394,31.1302,3.48899,269.638
3502251,1972203935,29.4733,-0.961591,277.483
3502252,1972213632,27.7183,-5.97546,285.317
3502253,1972223185,25.9439,-11.0509,292.435
3502254,1972232902,24.1912,-16.0664,299.745
3502255,1972242564,22.4942,-21.6287,306.503
3502256,1972252155,20.4946,-26.4884,313.169
3502257,1972261727,18.7802,-32.4243,319.914
3502258,1972271386,17.282,-38.5434,326.222
3502259,1972280984,15.8628,-44.4134,331.845
3502260,1972290610,14.3351,-49.9632,337.498
3502261,1972300229,12.5391,-55.119,342.711
3502262,1972329174,6.96608,-74.3571,357.588
3502263,1972338752,6.51711,-78.8204,360.292
3502264,1972348445,5.94664,-83.9744,363.371
3502265,1972358061,5.17962,-88.3866,366.08
3502266,1972367682,4.50339,-93.5699,368.631
3502267,1972377320,3.85634,-97.5463,370.257
3502268,1972386898,3.49573,-101.178,371.862
3502269,1972396599,2.76602,-103.947,373.457
3502270,1972406135,2.00611,-107.04,373.848
3502271,1972415777,1.94106,-109.683,373.263
3502272,1972425487,1.80468,-111.75,372.515
3502273,1972435114,1.60727,-113.172,371.508
3502274,1972444739,1.46242,-114.059,369.395
3502275,1972454298,1.0488,-114.592,366.468
3502276,1972463980,0.650077,-114.503,363.538
3502277,1972473591,-0.0165686,-113.743,359.758
3502278,1972483184,-0.257135,-111.484,354.186
3502279,1972492881,-0.896263,-108.368,348.928
3502280,1972502523,-1.34018,-104.841,342.665
3502281,1972512113,-1.122,-101.25,336.23
3502282,1972521757,-0.938178,-97.3835,329.169
3502283,1972531382,-0.610664,-93.0798,321.192
3502284,1972540959,-0.524227,-87.9156,313.264
3502285,1972550574,-0.116654,-82.5908,304.719
3502286,1972560221,0.440793,-77.335,295.245
3502287,1972569917,0.985834,-71.6068,286.269
3502288,1972579453,1.63969,-65.7274,277.49
3502289,1972589077,2.16499,-60.3717,268.513
3502290,1972598702,2.67019,-55.1204,259.217
3502291,1972608330,3.30027,-50.243,250.559
3502292,1972617955,3.7112,-45.8307,242.112
3502293,1972627620,4.07888,-41.5902,234.472
3502294,1972637324,4.52468,-37.9236,226.87
3502295,1972646957,4.86599,-34.773,219.716
3502296,1972656459,5.01205,-32.3273,213.699
3502297,1972666264,4.83119,-29.9876,207.826
3502298,1972675751,4.48649,-27.8374,202.926
3502299,1972685439,3.7232,-25.9022,198.533
3502300,1972695050,2.94727,-24.4295,194.244
3502301,1972704649,1.86552,-23.0534,190.234
3502302,1972714262,0.113176,-21.5315,186.716
3502303,1972723910,-1.63602,-20.0896,183.806
3502304,1972733525,-3.50855,-18.2668,181.692
3502305,1972743137,-5.2371,-17.02,180.016
3502306,1972752869,-6.99433,-15.6809,178.481
3502307,1972762479,-9.56942,-13.4378,176.965
3502308,1972772094,-11.3807,-12.1971,176
3502309,1972781732,-13.0474,-10.3,175.251
3502310,1972791378,-14.6966,-8.67195,174.525
3502311,1972800988,-16.8254,-6.07951,174.002
3502312,1972810609,-18.7262,-3.89781,173.675
3502313,1972820232,-20.9652,-0.653318,173.782
3502314,1972829798,-22.568,1.75358,173.863
3502315,1972839413,-24.0593,4.45726,173.891
3502316,1972849132,-25.3846,7.33032,173.62
3502317,1972858782,-26.9514,10.8789,173.234
3502318,1972868324,-27.4402,13.615,172.534
3502319,1972877952,-27.8692,16.7117,171.569
3502320,1972887604,-28.3179,20.4659,169.945
3502321,1972897243,-28.4357,24.2986,167.964
3502322,1972906861,-28.3068,28.3743,165.378
3502323,1972916488,-27.4779,31.9763,162.561
3502324,1972926104,-26.6778,35.9876,159.637
3502325,1972935819,-25.4512,39.8672,156.334
3502326,1972945358,-24.2764,43.6851,153.03
3502327,1972955051,-22.7135,47.5358,149.006
3502328,1972964622,-20.8656,50.8486,144.893
3502329,1972974285,-18.8094,53.6736,140.621
3502330,1972983861,-17.302,56.9377,135.829
3502331,1972993502,-15.436,59,132.366
3502332,1973003131,-12.8166,59.9851,128.712
3502333,1973012774,-10.691,60.6783,125.594
3502334,1973022393,-8.86097,60.945,123.173
3502335,1973032035,-7.16186,60.8251,120.654
3502336,1973041666,-5.51174,60.3298,117.975
3502337,1973051353,-4.04946,59.1915,116.499
3502338,1973061002,-3.1556,58.1418,115.727
3502339,1973070608,-2.15158,56.7299,115.206
3502340,1973080174,-1.19913,54.4894,115.059
3502341,1973089780,-0.595585,52.5041,114.644
3502342,1973099452,-0.0429253,49.9618,115.633
3502343,1973109124,0.678338,46.1395,117.696
3502344,1973118735,1.12324,42.7605,119.817
3502345,1973128325,1.24096,39.3382,122.384
3502346,1973138005,1.37042,35.6794,125.628
3502347,1973147591,1.32259,31.6444,129.377
3502348,1973157229,1.17102,27.5508,133.276
3502349,1973166829,1.09853,23.0134,137.569
3502350,1973176451,0.887474,18.3545,142.385
3502351,1973186154,0.702576,13.7716,147.764
3502352,1973195767,0.571212,8.68903,153.313
3502353,1973205357,0.670031,3.32133,158.878
3502354,1973214969,0.684011,-2.27093,164.947
3502355,1973224591,0.937497,-7.86971,171.284
3502356,1973234290,1.28785,-13.733,177.69
3502357,1973243854,1.75749,-19.7315,183.875
3502358,1973253483,2.31826,-25.5655,190.171
3502359,1973263161,2.69993,-31.4021,196.471
3502360,1973272711,3.40846,-37.4112,202.972
3502361,1973282378,3.94934,-43.4631,209.289
3502362,1973292062,4.64134,-49.1874,215.634
3502363,1973301668,5.41712,-54.924,221.795
3502364,1973311304,6.16945,-61.0183,228.065
3502365,1973320955,7.07542,-66.8166,234.481
3502366,1973330566,8.03145,-72.5904,240.603
3502367,1973340209,9.12896,-78.6938,246.401
3502368,1973349774,9.97228,-84.6178,252.08
3502369,1973359452,10.671,-90.3575,257.53
3502370,1973369010,11.5345,-96.328,263.626
3502371,1973378697,12.4518,-102.04,269.755
3502372,1973388289,13.3168,-107.669,275.338
3502373,1973397984,14.4719,-113.558,281.237
3502374,1973407630,15.2047,-118.745,287.044
3502375,1973417176,16.1245,-123.958,292.675
3502376,1973426804,16.9271,-129.107,297.928
3502377,1973436483,17.8791,-134.25,302.6
3502378,1973446074,18.6196,-139.47,306.8
3502379,1973465348,20.3184,-150.816,315.594
3502380,1973474947,20.9441,-154.875,318.233
3502381,1973484582,21.9216,-158.704,320.777
3502382,1973494292,22.7423,-162.431,322.948
3502383,1973503838,23.0016,-165.395,324.717
3502384,1973513529,23.7871,-167.311,325.327
3502385,1973523049,23.9872,-168.609,325.575
3502386,1973552023,23.5738,-171.569,322.434
3502387,1973561633,23.3974,-172.061,320.501
3502388,1973571268,22.8823,-171.629,316.822
3502389,1973580830,21.8946,-170.421,312.736
3502390,1973590447,20.9774,-168.208,308.179
3502391,1973600103,20.3293,-164.901,303.019
3502392,1973609754,19.189,-161.102,297.808
3502393,1973619383,18.0082,-156.131,291.579
3502394,1973629088,16.5691,-150.354,285.405
3502395,1973638688,15.1846,-144.506,278.649
3502396,1973648305,13.7533,-137.849,271.127
3502397,1973657895,12.3082,-129.894,263.1
3502398,1973667513,10.7452,-121.77,255.239
3502399,1973677146,9.15353,-113.172,246.621
3502400,1973686764,7.36124,-103.889,237.771
3502401,1973696443,5.92229,-94.482,228.421
3502402,1973706006,4.72756,-85.2478,218.942
3502403,1973715744,3.67467,-75.8364,209.4
3502404,1973725271,2.75938,-66.7598,200.059
3502405,1973734979,1.68618,-57.7467,190.715
3502406,1973744599,1.06118,-48.7996,182.05
3502407,1973754239,0.753499,-41.0514,173.231
3502408,1973763817,0.341199,-33.4997,164.771
3502409,1973773423,-0.168594,-26.5162,156.911
3502410,1973783071,-1.42431,-20.9906,147.064
3502411,1973792773,-1.99037,-16.746,140.841
3502412,1973802353,-2.31877,-11.1985,136.72
3502413,1973811977,-3.43175,-7.45122,132.524
3502414,1973821667,-4.17535,-3.07899,129.14
3502415,1973831276,-5.85766,1.42804,122.629
3502416,1973840853,-7.45991,4.79905,118.481
3502417,1973850459,-8.6446,6.07696,119.082
3502418,1973860144,-9.68475,6.59206,119.272
3502419,1973869766,-11.0625,7.18484,119.474
3502420,1973879420,-12.961,7.75361,120.027
3502421,1973888975,-15.0949,8.01999,120.973
3502422,1973898600,-17.2449,7.90022,122.347
3502423,1973908231,-19.4887,6.98844,124.332
3502424,1973917922,-21.9059,6.31091,126.83
3502425,1973927541,-24.0635,5.77675,129.618
3502426,1973937174,-26.0859,5.02129,132.49
3502427,1973946795,-27.8068,4.23095,135.718
3502428,1973956342,-29.3156,3.54841,139.086
3502429,1973966081,-30.7528,2.84975,142.513
3502430,1973975628,-31.8705,2.08565,146.142
3502431,1973985275,-32.9144,1.4998,149.395
3502432,1973994891,-33.7284,0.783661,152.627
3502433,1974004566,-34.3453,0.195764,155.367
3502434,1974014237,-34.7127,-0.534899,157.573
3502435,1974023848,-34.8878,-0.820427,159.444
3502436,1974033488,-34.8986,-1.04932,160.912
3502437,1974043048,-34.8337,-1.18164,162.197
3502438,1974052772,-34.6754,-1.24959,163.246
3502439,1974062310,-34.4377,-1.11578,163.996
3502440,1974072012,-34.1389,-1.00138,164.497
3502441,1974081647,-33.6219,-0.85425,164.716
3502442,1974091248,-32.9041,-0.423334,164.756
3502443,1974100825,-31.8392,0.0271867,164.291
3502444,1974110514,-30.0213,0.548202,162.723
3502445,1974120138,-27.9486,1.00677,160.494
3502446,1974129783,-25.7227,1.52675,157.786
3502447,1974139322,-23.6508,2.64403,154.961
3502448,1974148972,-21.3063,3.14611,151.636
3502449,1974158620,-19.0266,3.03595,148.171
3502450,1974168266,-16.5399,2.96196,144.555
3502451,1974177900,-14.3532,2.58933,141.463
3502452,1974187526,-12.3695,2.47476,138.441
3502453,1974197145,-10.4968,2.34419,135.821
3502454,1974206712,-9.03295,1.87524,134.041
3502455,1974216357,-7.66718,1.10268,132.626
3502456,1974225977,-5.85461,0.0168572,131.36
3502457,1974235672,-3.88448,-1.58017,130.511
3502458,1974245245,-2.28326,-3.42832,130.269
3502459,1974254947,-0.595592,-5.63928,130.731
3502460,1974264538,0.640627,-7.52071,131.748
3502461,1974274168,2.14079,-9.93524,133.373
3502462,1974283836,3.6816,-12.9369,136.021
3502463,1974293451,5.1421,-15.7987,139.11
3502464,1974303066,6.34197,-18.5859,142.477
3502465,1974312667,7.29578,-21.4724,146.396
3502466,1974322345,8.19756,-24.6286,150.987
3502467,1974331893,9.11694,-27.8716,156.133
3502468,1974341591,9.85005,-31.4129,161.542
3502469,1974351222,10.5253,-34.9572,167.29
3502470,1974360763,10.8611,-38.8462,173
3502471,1974370465,11.4281,-43.1349,179.384
3502472,1974380048,11.5558,-47.3658,185.704
3502473,1974389636,11.5788,-51.7262,192.604
3502474,1974399321,11.6495,-56.5001,199.522
3502475,1974408934,11.5131,-61.453,206.86
3502476,1974418547,11.5473,-66.6804,214.203
3502477,1974428201,11.2807,-71.9573,221.031
3502478,1974437873,10.9118,-77.4584,228.938
3502479,1974447517,10.8682,-83.2571,235.78
3502480,1974457124,10.4234,-88.9911,242.918
3502481,1974466694,10.0669,-95.0146,251.123
3502482,1974476337,9.61256,-100.241,257.737
3502483,1974486040,9.26263,-105.821,263.71
3502484,1974495659,8.82535,-111.461,269.193
3502485,1974505269,8.59965,-116.705,274.51
3502486,1974514890,8.52579,-121.838,279.674
3502487,1974524475,8.31083,-126.291,284.21
3502488,1974534093,8.51716,-130.705,288.154
3502489,1974543721,8.19525,-134.176,291.957
3502490,1974553441,7.65376,-136.623,295.327
3502491,1974562991,7.64305,-139.374,298.003
3502492,1974572599,7.58478,-141.231,299.691
3502493,1974582292,7.69497,-142.708,300.767
3502494,1974591832,7.69692,-143.589,301.685
3502495,1974601526,7.75772,-144.437,302.371
3502496,1974611127,7.86639,-144.995,302.711
3502497,1974620752,7.90286,-145.119,302.676
3502498,1974630439,8.00182,-145.055,302.464
3502499,1974640019,8.22294,-144.654,301.487
3502500,1974649690,8.9045,-143.382,299.203
3502501,1974659283,9.51307,-140.618,296.046
3502502,1974668919,10.2593,-137.331,293.016
3502503,1974678566,10.9932,-133.631,289.77
3502504,1974688214,12.2944,-130.362,286.283
3502505,1974697882,13.0439,-125.705,282.849
3502506,1974707476,14.0339,-121.029,279.253
3502507,1974717991,15.1779,-116.293,275.35
3502508,1974726670,16.1002,-111.857,271.263
3502509,1974736313,17.3483,-106.91,266.659
3502510,1974746008,18.5152,-101.123,261.802
3502511,1974774881,19.905,-76.4851,242.084
3502512,1974784449,19.5255,-70.0089,237.936
3502513,1974794080,19.3717,-63.1001,232.691
3502514,1974803723,19.4278,-55.7537,226.712
3502515,1974813394,18.8201,-48.6037,220.022
3502516,1974822937,18.4119,-41.2587,212.832
3502517,1974832597,17.9989,-33.8863,205.158
3502518,1974842264,17.4604,-26.9224,197.397
3502519,1974851840,16.4526,-18.9885,190
3502520,1974861542,16.0033,-12.2615,182.153
3502521,1974871162,15.526,-6.12258,174.045
3502522,1974880768,14.4877,0.501396,165.96
3502523,1974890420,13.6315,6.17432,158.374
3502524,1974900000,12.9242,10.6771,150.939
3502525,1974909612,11.1129,16.1759,141.404
3502526,1974919502,9.63422,21.3184,133.634
3502527,1974928973,8.21543,24.9743,128.086
3502528,1974938561,6.81651,25.7226,126.284
3502529,1974948201,5.96733,26.2563,125.002
3502530,1974957832,5.11666,26.6662,124.146
3502531,1974967456,4.30693,26.9016,123.879
3502532,1974977037,3.2592,27.033,123.879
3502533,1974986649,1.89494,27.2291,124.323
3502534,1974996294,0.00785994,27.6033,125.373
3502535,1975005981,-1.97319,27.8824,126.944
3502536,1975015600,-3.61148,27.8684,128.951
3502537,1975025217,-5.12427,27.5322,131.852
3502538,1975034831,-6.65831,26.9022,135.278
3502539,1975044419,-7.81107,26.7601,138.992
3502540,1975054127,-9.37095,26.2419,142.85
3502541,1975063671,-10.5503,25.6594,146.277
3502542,1975073277,-11.7512,25.273,150.094
3502543,1975082938,-12.8881,25.0618,154.056
3502544,1975092619,-14.3482,24.6954,158.12
3502545,1975102274,-15.3433,24.2779,161.914
3502546,1975111835,-16.7033,24.0133,166.026
3502547,1975121476,-17.6054,23.6892,169.365
3502548,1975131147,-18.3524,23.2738,172.718
3502549,1975140758,-19.0634,22.7855,176.164
3502550,1975150402,-19.7087,22.2909,179.285
3502551,1975159968,-20.279,21.5515,181.779
3502552,1975169622,-20.7342,20.6361,184.411
3502553,1975179236,-20.9379,19.9964,186.54
3502554,1975188932,-21.1593,19.2925,188.256
3502555,1975198566,-21.3555,18.9418,189.368
3502556,1975208136,-21.4504,18.8902,190.356
3502557,1975217752,-21.4984,18.8487,190.967
3502558,1975227373,-21.5119,18.7709,191.265
3502559,1975236999,-21.5035,18.6705,191.387
3502560,1975246629,-21.3838,19.0424,190.865
3502561,1975256234,-20.8707,18.8023,190.406
3502562,1975265905,-20.5762,18.7443,189.948
3502563,1975275542,-20.09,18.5146,188.885
3502564,1975285222,-18.9658,18.31,187.104
3502565,1975294834,-17.7462,18.0425,184.769
3502566,1975304454,-16.8599,17.6427,182.631
3502567,1975314098,-15.6167,16.96,180.47
3502568,1975323719,-14.4749,16.0306,178.238
3502569,1975333347,-13.3267,15.0526,176.336
3502570,1975343004,-12.3865,14.0895,174.616
3502571,1975352586,-11.1342,12.7678,172.709
3502572,1975362237,-10.2606,11.5549,171.23
3502573,1975371855,-9.66032,10.5677,170.402
3502574,1975381493,-8.714,9.00676,169.489
3502575,1975391115,-7.97507,7.21191,168.985
3502576,1975400775,-7.21918,4.83064,169.024
3502577,1975410326,-6.65793,2.07974,169.422
3502578,1975419956,-6.38941,-0.411906,170.227
3502579,1975429591,-5.92973,-3.40707,171.539
3502580,1975439196,-5.75432,-6.88089,173.571
3502581,1975448841,-5.41803,-10.3457,175.825
3502582,1975458532,-5.23322,-13.5814,178.678
3502583,1975468146,-5.28207,-17.0599,181.936
3502584,1975477755,-5.40263,-20.7394,185.696
3502585,1975487347,-5.73616,-24.3335,190.063
3502586,1975496963,-6.26965,-27.8927,194.733
3502587,1975506590,-6.8615,-31.5278,199.772
3502588,1975516312,-7.29661,-36.011,205.303
3502589,1975525859,-7.8373,-40.2134,210.934
3502590,1975535492,-8.47643,-44.4698,216.924
3502591,1975545133,-9.23762,-48.6197,222.98
3502592,1975554798,-10.0078,-53.4005,229.187
3502593,1975564394,-10.829,-58.1294,235.693
3502594,1975574007,-11.3445,-63.1529,242.063
3502595,1975583592,-11.9272,-68.4502,248.523
3502596,1975593230,-12.7613,-73.1582,255.171
3502597,1975602858,-13.5701,-77.9235,261.719
3502598,1975612512,-14.4043,-82.5246,268.546
3502599,1975622130,-14.909,-87.3455,274.985
3502600,1975631829,-15.8009,-92.3772,281.052
3502601,1975641456,-16.4083,-97.315,286.756
