time,x_corr,y_corr,z_corr,Q1L,Q2L,dL,Q3L,QgL,FgL,Q1R,Q2R,dR,Q3R,QgR,FgR,xL,yL,zL,xR,yR,zR,toolPathL,toolPathR,toolSpeedL,toolSpeedR,toolAccL,toolAccR,toolJerkL,toolJerkR,toolPathCrvL,toolPathCrvR,dQ3L,dQgL,dFgL,dQ3R,dQgR,dFgR,dQ3Latan,dQ3Ratan,dxL,dyL,dzL,dxR,dyR,dzR,inputx,inputy,inputz,skillLevel
-1.387000,-0.569450,0.734994,0.026069,11.012287,-21.572980,-2.746153,-20.769662,6.741700,0.461172,10.075495,-25.895618,-6.693864,-34.348855,12.022949,0.077749,-1.832650,3.700382,1.742282,1.645975,0.499590,4.691345,91.204627,89.957194,5.660124,2.256888,43.791899,3.236074,-388.225855,-153.565026,0.556669,1.143580,-0.199845,0.150156,-0.739727,0.103814,0.013112,-0.024656,-0.313916,0.163071,0.973753,-2.069228,3.140682,0.225794,-0.649084,1.083478,-0.717490,1.114681,3.528249,3.000000
-1.354000,-0.539498,0.661348,0.137977,10.912748,-21.702450,-2.928654,-20.781586,6.752591,0.437786,10.067972,-25.904935,-6.758721,-34.341529,12.023479,0.077226,-1.802698,3.626736,1.854190,1.654065,0.477260,4.726907,91.454407,90.029241,6.972331,2.363151,19.561425,-1.973079,-733.988085,-164.604733,0.374367,1.145672,-0.306927,0.220782,-0.591325,0.157047,0.029347,-0.014324,-0.482118,0.246689,0.838588,-2.373027,3.631175,0.262916,-0.698527,1.061593,-0.717490,1.114681,3.528249,3.000000
-1.321000,-0.514228,0.579009,0.264945,10.800198,-21.827410,-3.138972,-20.790352,6.758940,0.422596,10.062425,-25.912683,-6.816497,-34.335603,12.024625,0.076876,-1.777428,3.544397,1.981159,1.663248,0.453711,4.761081,91.686407,90.113211,6.940709,2.212268,-10.125575,-8.293846,-683.198138,-122.604953,0.273665,1.131441,-0.678080,0.126017,-0.307157,-0.047833,0.041348,-0.012125,-1.065114,-0.075135,0.691729,-2.590468,4.045968,0.291015,-0.721930,1.003160,-0.717490,1.114681,3.528249,3.000000
-1.288000,-0.493894,0.491138,0.404007,10.672582,-21.943190,-3.343366,-20.816394,6.760055,0.418132,10.058501,-25.918476,-6.858584,-34.342102,12.026161,0.076541,-1.757094,3.456525,2.120220,1.673172,0.429851,4.792838,91.910746,90.183575,6.006815,1.793040,-27.269462,-11.500086,-323.875323,-14.467722,0.218463,1.077407,-1.718427,0.223304,-0.005295,-0.424666,0.033770,-0.008816,-2.699128,-0.667061,0.541087,-2.705932,4.357314,0.307083,-0.717014,0.919022,-0.717490,1.114681,3.528249,3.000000
-1.255000,-0.478492,0.401228,0.551333,10.529789,-22.045595,-3.514676,-20.891259,6.769055,0.422864,10.055855,-25.922169,-6.883376,-34.364660,12.027137,0.076440,-1.741692,3.366616,2.267547,1.683403,0.406625,4.821521,92.069746,90.228846,5.029990,1.371818,-28.359314,-9.241118,63.380803,97.219239,0.188393,0.957522,-3.182149,0.767897,0.212818,-0.721447,-0.003509,0.008509,-4.997429,-1.133234,0.394325,-2.714926,4.541492,0.309104,-0.683726,0.820031,-0.717490,1.114681,3.528249,3.000000
-1.222000,-0.467775,0.312734,0.702411,10.374196,-22.131538,-3.645111,-21.023021,6.804240,0.432612,10.054225,-25.923856,-6.896894,-34.394762,12.026376,0.077252,-1.730975,3.278122,2.418624,1.693457,0.384943,4.846808,92.227532,90.267761,4.300229,1.182427,-20.553009,-3.911317,286.295873,144.819932,0.170749,0.746262,-4.175484,1.667086,0.300602,-0.764133,-0.057892,0.052805,-6.556398,-1.200282,0.258569,-2.624026,4.580927,0.296352,-0.624324,0.715249,-0.717490,1.114681,3.528249,3.000000
-1.188000,-0.461272,0.228724,0.852265,10.210848,-22.199548,-3.747280,-21.175796,6.873828,0.442831,10.053495,-25.923834,-6.908498,-34.419820,12.023561,0.080048,-1.724472,3.194112,2.568479,1.702854,0.365602,4.868629,92.373596,90.308474,3.759085,1.186838,-10.019197,0.732343,316.040602,124.113244,0.156244,0.473532,-3.861335,2.440656,0.276844,-0.678560,-0.091857,0.132404,-6.063442,-1.065869,0.140134,-2.449505,4.465777,0.269540,-0.543196,0.610782,-0.717490,1.114681,3.528249,3.000000
-1.155000,-0.458322,0.151593,0.995744,10.047216,-22.250101,-3.843277,-21.289324,6.963803,0.450690,10.053722,-25.922559,-6.924771,-34.438558,12.020057,0.086064,-1.721522,3.116981,2.711957,1.711156,0.349226,4.887063,92.471802,90.348753,3.558185,1.255760,-0.454988,3.495365,197.853962,74.621634,0.135922,0.683208,-2.260060,2.451603,0.206918,-0.822326,-0.064971,0.247018,-3.549707,-1.291689,0.044263,-2.214878,4.194909,0.230810,-0.446452,0.509406,-0.717490,1.114681,3.528249,3.000000
-1.122000,-0.458109,0.082877,1.127803,9.892585,-22.285702,-3.949865,-21.325559,7.038127,0.456063,10.055114,-25.920574,-6.946320,-34.467195,12.018533,0.096353,-1.721310,3.048265,2.844016,1.718023,0.336214,4.902223,92.594188,90.393908,3.738833,1.374664,3.579141,4.995710,4.506977,22.503247,0.102949,1.811699,-0.333806,1.295488,0.165949,-1.419777,0.030757,0.386107,-0.524340,-2.230084,-0.025092,-1.947720,3.776285,0.183546,-0.341334,0.410979,-0.717490,1.114681,3.528249,3.000000
-1.089000,-0.459713,0.023176,1.243812,9.757128,-22.310716,-4.069705,-21.298636,7.053648,0.461135,10.057979,-25.918442,-6.969426,-34.526035,12.021241,0.111454,-1.722913,2.988564,2.960025,1.723239,0.326716,4.914181,92.726849,90.435850,3.910976,1.559651,-0.260475,5.140326,-161.080908,-31.432102,0.135019,4.213899,0.807757,-0.887072,0.201856,-2.248781,0.148254,0.530288,1.268803,-3.531996,-0.065460,-1.676205,3.226777,0.132040,-0.235508,0.313483,-0.717490,1.114681,3.528249,3.000000
-1.056000,-0.462157,-0.027809,1.339835,9.650808,-22.330968,-4.192953,-21.257989,6.982552,0.468938,10.062647,-25.916673,-6.990003,-34.617036,12.027880,0.131147,-1.725357,2.937579,3.056048,1.726741,0.320630,4.922924,92.857849,90.495947,3.732906,1.729141,-8.295164,3.265242,-214.113287,-85.453775,0.476159,10.755591,0.849990,-3.390708,0.314427,-2.759396,0.198588,0.655243,1.335140,-4.333745,-0.075972,-1.425783,2.571432,0.081048,-0.136327,0.214420,-0.717490,1.114681,3.528249,3.000000
-1.023000,-0.464461,-0.071138,1.412880,9.582242,-22.353151,-4.305269,-21.240702,6.829332,0.481588,10.069387,-25.915660,-7.005765,-34.716440,12.034619,0.154382,-1.727661,2.894250,3.129093,1.728626,0.317626,4.928361,92.973833,90.553588,3.271491,1.779379,-14.700513,-0.371938,-146.009764,-124.669435,1.626699,53.849279,0.450631,-5.268267,0.458077,-2.586189,0.100659,0.736754,0.707846,-4.061797,-0.057404,-1.216412,1.842195,0.035269,-0.050145,0.112225,-0.717490,1.114681,3.528249,3.000000
-0.990000,-0.465699,-0.108411,1.461100,9.557689,-22.384121,-4.394784,-21.240170,6.631252,0.499031,10.078337,-25.915630,-7.015398,-34.793994,12.035358,0.179370,-1.728900,2.856977,3.177314,1.729137,0.317189,4.930381,93.069675,90.610036,2.744038,1.689466,-16.941225,-4.725604,-1.387744,-129.009399,6.010526,9575.077309,0.500409,-5.830811,0.564935,-1.952800,-0.159873,0.755585,0.786036,-3.067202,-0.012123,-1.060625,1.076084,-0.001171,0.018252,0.007387,-0.717490,1.114681,3.528249,3.000000
-0.957000,-0.465048,-0.141508,1.483924,9.580289,-22.430161,-4.454133,-21.220428,6.440604,0.518840,10.089467,-25.916623,-7.017286,-34.841730,12.024937,0.203821,-1.728248,2.823880,3.200138,1.728639,0.318674,4.928929,93.155106,90.666181,2.234724,1.481833,-14.687201,-8.682404,174.251083,-81.076056,20.491141,57.239573,1.242399,-5.032995,0.576590,-1.503519,-0.502657,0.701460,1.951491,-2.361608,0.056072,-0.962618,0.312822,-0.025202,0.066029,-0.096993,-0.717490,1.114681,3.528249,3.000000
-0.924000,-0.461828,-0.172304,1.482101,9.649656,-22.496297,-4.479794,-21.157836,6.298151,0.537085,10.102574,-25.918485,-7.010468,-34.881944,12.002524,0.225285,-1.725028,2.793084,3.198315,1.727575,0.321379,4.924096,93.219187,90.706152,1.794534,1.158810,-6.829901,-10.531554,323.338268,19.734850,18.758929,17.330969,2.146247,-3.504453,0.470144,-1.671408,-0.781592,0.575841,3.370985,-2.625285,0.142218,-0.918394,-0.407989,-0.035167,0.092468,-0.195319,-0.717490,1.114681,3.528249,3.000000
-0.891000,-0.455541,-0.202419,1.457649,9.761879,-22.585755,-4.472758,-21.064626,6.212915,0.549840,10.117326,-25.920894,-6.997001,-34.943703,11.972960,0.241560,-1.718741,2.762969,3.173862,1.726419,0.324615,4.916195,93.284812,90.744826,1.676060,0.777584,6.079190,-8.148827,352.534833,135.304152,5.741445,11.027356,2.628770,-2.194605,0.267873,-2.214258,-0.861236,0.393114,4.128654,-3.477785,0.240538,-0.916864,-1.049999,-0.031042,0.098904,-0.280284,-0.717490,1.114681,3.528249,3.000000
-0.858000,-0.445886,-0.233010,1.413693,9.909915,-22.699606,-4.440546,-20.969574,6.160142,0.554679,10.133313,-25.923406,-6.982246,-35.030747,11.944871,0.251119,-1.709086,2.732378,3.129906,1.725615,0.327764,4.905792,93.316812,90.764053,2.123090,0.554032,18.037394,-1.574581,196.683153,196.230021,1.861703,8.967297,2.829287,-1.833539,0.027454,-2.422193,-0.697529,0.179473,4.443475,-3.804296,0.344860,-0.941717,-1.583248,-0.014460,0.088447,-0.344162,-0.717490,1.114681,3.528249,3.000000
-0.825000,-0.432766,-0.264636,1.354210,10.084333,-22.836644,-4.396480,-20.876795,6.098541,0.551525,10.150134,-25.925524,-6.971422,-35.114180,11.926324,0.253450,-1.695967,2.700751,3.070423,1.725531,0.330339,4.893702,93.419026,90.770321,2.939716,0.662712,20.846679,5.609061,-82.973096,153.749690,0.760460,8.438874,3.590043,-2.526921,-0.182064,-1.817748,-0.371494,-0.031184,5.637677,-2.855110,0.449053,-0.973760,-1.986975,0.011457,0.065512,-0.380335,-0.717490,1.114681,3.528249,3.000000
-0.792000,-0.416284,-0.297205,1.283684,10.274286,-22.993500,-4.353783,-20.747214,5.996388,0.542534,10.167450,-25.926774,-6.965224,-35.158388,11.920485,0.249231,-1.679484,2.668183,2.999898,1.726408,0.332010,4.880923,93.524165,90.807383,3.610807,0.977925,12.174817,9.125785,-314.036346,24.978834,0.427496,9.040731,5.598220,-3.723478,-0.307992,-0.649744,-0.050255,-0.204247,8.787791,-1.020606,0.547460,-0.993435,-2.251650,0.042456,0.035235,-0.384760,-0.717490,1.114681,3.528249,3.000000
-0.759000,-0.396714,-0.330002,1.206720,10.468598,-23.164974,-4.318068,-20.525954,5.850950,0.531108,10.185031,-25.926788,-6.959204,-35.154423,11.923906,0.240223,-1.659914,2.635386,2.922934,1.728336,0.332623,4.868532,93.646072,90.845031,3.757281,1.275383,-1.784506,7.310805,-352.188125,-115.020081,0.369137,11.116611,8.499292,-4.567433,-0.334047,0.314984,0.105409,-0.312790,13.330139,0.494774,0.635267,-0.983194,-2.379901,0.073673,0.002820,-0.357036,-0.717490,1.114681,3.528249,3.000000
-0.726000,-0.374472,-0.361792,1.127635,10.656809,-23.344538,-4.285025,-20.194674,5.689969,0.520467,10.202760,-25.925367,-6.948255,-35.128036,11.928605,0.228876,-1.637672,2.603596,2.843848,1.731242,0.332189,4.857551,93.790211,90.883241,3.404692,1.455677,-12.216053,1.339793,-193.681536,-178.896545,0.428728,15.951757,10.865476,-4.415839,-0.285088,0.488601,0.032608,-0.344796,17.024657,0.767489,0.708780,-0.929480,-2.386051,0.100253,-0.027085,-0.300868,-0.717490,1.114681,3.528249,3.000000
-0.693000,-0.350075,-0.390978,1.050101,10.830064,-23.524952,-4.245962,-19.802685,5.555054,0.512360,10.220593,-25.922536,-6.932269,-35.115753,11.926767,0.217751,-1.613275,2.574410,2.766314,1.734898,0.330855,4.848814,93.861689,90.942169,2.891722,1.410896,-14.440217,-5.330668,39.346779,-120.959914,0.581234,27.092550,11.143060,-3.205833,-0.215193,-0.038407,-0.199070,-0.306491,17.457332,-0.060330,0.765591,-0.824114,-2.294232,0.118008,-0.050932,-0.223795,-0.717490,1.114681,3.528249,3.000000
-0.660000,-0.324098,-0.415792,0.976865,10.981730,-23.698926,-4.196390,-19.447146,5.477713,0.506429,10.238508,-25.918565,-6.917472,-35.133587,11.915260,0.208897,-1.587298,2.549596,2.693078,1.738959,0.328863,4.842852,93.969765,90.981677,2.465239,1.095462,-9.039311,-7.848663,190.423587,19.315556,0.867479,53.342855,8.823436,-1.456451,-0.184175,-0.652168,-0.431758,-0.220286,13.836869,-1.024414,0.804606,-0.664997,-2.135252,0.124028,-0.066651,-0.136222,-0.717490,1.114681,3.528249,3.000000
-0.627000,-0.297131,-0.434499,0.909591,11.107704,-23.859754,-4.139921,-19.215293,5.462837,0.500470,10.256430,-25.913947,-6.911854,-35.167885,11.897255,0.203404,-1.560331,2.530889,2.625804,1.743008,0.326498,4.839821,94.041834,91.018847,2.250822,0.778177,-0.487687,-3.957885,164.280544,129.484829,1.351364,103.042723,4.874547,0.080501,-0.231707,-0.821256,-0.515481,-0.117740,7.653043,-1.290007,0.825954,-0.456097,-1.942608,0.117169,-0.073831,-0.049926,-0.717490,1.114681,3.528249,3.000000
-0.594000,-0.269741,-0.445592,0.848841,11.206395,-24.001858,-4.084470,-19.132912,5.489277,0.491504,10.274185,-25.909350,-6.918741,-35.193985,11.880033,0.201251,-1.532941,2.519796,2.565055,1.746627,0.324028,4.839483,94.108288,91.023557,2.408068,0.785894,3.947794,2.530098,2.376171,117.728541,2.053851,130.178223,1.093523,0.889939,-0.358821,-0.540963,-0.397235,-0.029826,1.717658,-0.849737,0.830784,-0.206807,-1.748257,0.098339,-0.073669,0.023694,-0.717490,1.114681,3.528249,3.000000
-0.561000,-0.242445,-0.447948,0.794194,11.278435,-24.121195,-4.034972,-19.156798,5.526195,0.477251,10.291486,-25.905526,-6.934205,-35.201543,11.870396,0.201494,-1.505645,2.517440,2.510407,1.749458,0.321661,4.841249,94.183700,91.063061,2.698393,1.040928,-0.266204,5.254293,-126.188769,5.624997,2.805489,96.833924,-1.075884,0.984066,-0.523717,-0.222511,-0.148646,0.022298,-1.689953,-0.349519,0.820990,0.069209,-1.578759,0.070525,-0.068697,0.075296,-0.717490,1.114681,3.528249,3.000000
-0.528000,-0.215686,-0.440951,0.744476,11.326194,-24.215506,-3.989502,-19.212162,5.553929,0.457463,10.307979,-25.903197,-6.950288,-35.201600,11.870564,0.202723,-1.478886,2.524437,2.460689,1.751275,0.319503,4.844273,94.304740,91.104122,2.541621,1.220838,-7.849407,2.231751,-79.545232,-94.417138,3.172487,65.712089,-1.341482,0.834577,-0.653835,-0.211330,0.083594,0.032951,-2.107113,-0.331957,0.798896,0.355505,-1.452436,0.038531,-0.062301,0.098897,-0.717490,1.114681,3.528249,3.000000
-0.495000,-0.189830,-0.424552,0.698066,11.353211,-24.284378,-3.941693,-19.241853,5.575511,0.434613,10.323351,-25.902931,-6.960735,-35.211202,11.877061,0.203615,-1.453030,2.540836,2.414279,1.752035,0.317540,4.847576,94.370415,91.142327,1.993930,1.182346,-8.384456,-2.746148,89.763244,-97.416313,2.853435,67.364358,-0.462387,0.999326,-0.670641,-0.456678,0.172475,0.012075,-0.726313,-0.717345,0.766946,0.634489,-1.377956,0.008430,-0.058116,0.092564,-0.717490,1.114681,3.528249,3.000000
-0.462000,-0.165161,-0.399282,0.653221,11.363642,-24.329145,-3.886479,-19.231205,5.611250,0.413608,10.337476,-25.905021,-6.964179,-35.234268,11.883230,0.203405,-1.428361,2.566106,2.369434,1.751906,0.315644,4.850184,94.418415,91.179242,1.754989,0.981825,-0.112405,-4.965762,185.578973,-21.123849,2.100993,174.475010,0.501871,1.694262,-0.519272,-0.639544,0.091013,-0.020394,0.788332,-1.004584,0.727438,0.889038,-1.354530,-0.013228,-0.059333,0.058395,-0.717490,1.114681,3.528249,3.000000
-0.429000,-0.141894,-0.366212,0.608366,11.361802,-24.352647,-3.823819,-19.198292,5.680040,0.400543,10.350588,-25.909392,-6.962825,-35.259142,11.883718,0.202088,-1.405094,2.599176,2.324580,1.751270,0.313595,4.851255,94.474415,91.216072,2.061138,0.794143,7.701646,-3.411284,101.920260,54.917024,1.354351,391.311544,0.911333,2.598829,-0.193109,-0.561219,-0.071944,-0.044220,1.431493,-0.881555,0.682339,1.103928,-1.373594,-0.020386,-0.068046,0.001834,-0.717490,1.114681,3.528249,3.000000
-0.396000,-0.120185,-0.326866,0.562313,11.351880,-24.358876,-3.757779,-19.167596,5.780039,0.400814,10.363418,-25.915546,-6.959143,-35.273547,11.878084,0.200253,-1.383385,2.638522,2.278527,1.750687,0.311130,4.850171,94.561882,91.222354,2.460340,0.773299,7.383450,-0.475671,-60.849796,73.800102,0.822541,133.216846,0.748937,3.032881,0.255888,-0.345520,-0.170402,-0.049074,1.176413,-0.542741,0.633183,1.266992,-1.421559,-0.008511,-0.084697,-0.069504,-0.717490,1.114681,3.528249,3.000000
-0.363000,-0.100148,-0.283110,0.514370,11.337799,-24.352559,-3.692789,-19.151413,5.882211,0.417183,10.377246,-25.922571,-6.954321,-35.278577,11.871207,0.198614,-1.363348,2.682278,2.230584,1.750832,0.308003,4.846586,94.644273,91.259202,2.583054,0.820315,1.228539,1.588908,-133.392466,33.014639,0.535462,37.346243,0.348703,2.398178,0.726744,-0.258509,-0.098164,-0.040642,0.547740,-0.406064,0.581073,1.369911,-1.483013,0.024435,-0.107723,-0.147231,-0.717490,1.114681,3.528249,3.000000
-0.330000,-0.081866,-0.237014,0.464352,11.323213,-24.338713,-3.630786,-19.148376,5.942056,0.448504,10.393832,-25.929213,-6.949370,-35.286061,11.870151,0.197424,-1.345066,2.728374,2.180566,1.752395,0.304053,4.840431,94.730725,91.299004,2.462116,0.842528,-3.563282,1.890307,-67.667692,-31.535769,0.474915,16.650669,0.025815,0.595280,1.098958,-0.391365,0.136413,-0.038747,0.040550,-0.614752,0.526753,1.408640,-1.543688,0.077207,-0.133451,-0.223464,-0.717490,1.114681,3.528249,3.000000
-0.297000,-0.065403,-0.190707,0.412500,11.311571,-24.322217,-3.571014,-19.151514,5.922767,0.489694,10.415174,-25.934012,-6.946224,-35.303887,11.879355,0.196091,-1.328603,2.774681,2.128714,1.755967,0.299274,4.831876,94.805821,91.299004,2.278347,0.934259,-3.091450,-0.232899,41.950937,-63.804119,0.568044,9.840300,-0.095022,-1.869552,1.275452,-0.577956,0.405960,-0.066633,-0.149259,-0.907845,0.470754,1.383469,-1.592543,0.144820,-0.156280,-0.291730,-0.717490,1.114681,3.528249,3.000000
-0.264000,-0.050808,-0.146241,0.359353,11.306152,-24.307421,-3.511137,-19.154769,5.814931,0.533256,10.443101,-25.935497,-6.946269,-35.327431,11.897138,0.193277,-1.314008,2.819147,2.075566,1.761911,0.293871,4.821276,94.884134,91.350695,2.217032,0.944550,0.859118,-3.449620,86.007126,-25.595578,0.742044,6.742321,-0.043941,-4.176485,1.227106,-0.607985,0.536086,-0.135228,-0.069023,-0.955014,0.413537,1.298755,-1.622567,0.218485,-0.169152,-0.347279,-0.717490,1.114681,3.528249,3.000000
-0.231000,-0.038113,-0.105462,0.305613,11.310005,-24.297835,-3.447883,-19.154646,5.639432,0.572166,10.478703,-25.932418,-6.947407,-35.346209,11.915827,0.187564,-1.301313,2.859926,2.021827,1.770240,0.288299,4.809117,94.945134,91.387589,2.362794,0.681312,3.765057,-3.449666,47.798857,46.105471,0.977873,5.360261,0.081027,-5.705685,1.024473,-0.447988,0.413110,-0.230431,0.127276,-0.703696,0.355641,1.162396,-1.630155,0.286025,-0.164257,-0.386773,-0.717490,1.114681,3.528249,3.000000
-0.198000,-0.027331,-0.069908,0.252062,11.325743,-24.295892,-3.377776,-19.150421,5.430915,0.603472,10.521687,-25.923989,-6.943730,-35.355570,11.925716,0.178441,-1.290531,2.895480,1.968275,1.780522,0.283274,4.795975,95.036500,91.392315,2.552640,0.511978,3.298043,0.750643,-14.785894,62.040530,1.277900,5.532182,0.152749,-6.434435,0.844205,-0.218892,0.062904,-0.312335,0.239937,-0.343834,0.297764,0.985088,-1.613290,0.332752,-0.133912,-0.407434,-0.717490,1.114681,3.528249,3.000000
-0.165000,-0.018448,-0.040725,0.199540,11.355165,-24.302806,-3.299944,-19.145515,5.212316,0.631618,10.569714,-25.910109,-6.929983,-35.358501,11.920699,0.167086,-1.281648,2.924663,1.915754,1.791813,0.279749,4.782521,95.124471,91.400193,2.580538,0.759538,1.253099,3.263939,-66.372926,1.137382,1.644850,8.133845,0.030965,-6.941028,0.943890,-0.019849,-0.349826,-0.330952,0.048640,-0.031179,0.240776,0.779452,-1.569043,0.342753,-0.071504,-0.405910,-0.717490,1.114681,3.528249,3.000000
-0.132000,-0.011421,-0.018625,0.149026,11.398765,-24.318520,-3.220372,-19.148358,4.977571,0.670404,10.617855,-25.891531,-6.907481,-35.357804,11.902269,0.156359,-1.274621,2.946763,1.865240,1.802640,0.278870,4.769554,95.204048,91.442210,2.516320,0.980656,-0.660155,0.397084,-127.773578,-50.740606,2.088837,16.438108,-0.388679,-7.991388,1.607869,0.135869,-0.607330,-0.254235,-0.610534,0.213423,0.185650,0.559081,-1.491108,0.300476,0.027619,-0.377175,-0.717490,1.114681,3.528249,3.000000
-0.099000,-0.006173,-0.003869,0.101777,11.455192,-24.341738,-3.152860,-19.170128,4.695022,0.742764,10.658270,-25.869953,-6.885156,-35.352365,11.879318,0.149729,-1.269373,2.961519,1.817990,1.811047,0.281894,4.758075,95.287053,91.488614,2.509293,0.774028,-4.742138,-2.753674,-192.473031,-27.831333,2.684182,40.697931,-1.098785,-9.966153,3.075215,0.222803,-0.564239,-0.095157,-1.725923,0.349977,0.133308,0.337564,-1.368129,0.192451,0.165421,-0.313840,-0.717490,1.114681,3.528249,3.000000
-0.066000,-0.002600,0.003722,0.059511,11.520796,-24.370038,-3.112610,-19.219565,4.330603,0.878029,10.680214,-25.847999,-6.873139,-35.343671,11.863505,0.149406,-1.265800,2.969110,1.775724,1.814683,0.290094,4.749366,95.358382,91.496491,2.374683,0.564951,-12.708033,-1.256794,-167.698686,28.602915,3.775791,59.511911,-1.936888,-12.506188,5.466715,0.163455,-0.240215,0.079297,-3.042214,0.256755,0.084426,0.127560,-1.183453,0.008963,0.340726,-0.206150,-0.717490,1.114681,3.528249,3.000000
-0.033000,-0.000582,0.004715,0.024570,11.589370,-24.400051,-3.105425,-19.297691,3.876520,1.106952,10.670435,-25.829090,-6.873936,-35.340907,11.862604,0.154568,-1.263782,2.970103,1.740783,1.810961,0.304649,4.745060,95.456915,91.496491,1.798027,0.730955,-18.777056,1.972858,19.000719,72.039291,7.022118,23.430988,-2.627605,-14.625429,8.728822,-0.045911,0.178184,0.168876,-4.126824,-0.072116,0.039218,-0.060040,-0.916644,-0.254539,0.549107,-0.042872,-0.717490,1.114681,3.528249,3.000000
0.000000,0.000000,0.000000,0.000000,11.652220,-24.427699,-3.122063,-19.395474,3.366789,1.455336,10.613991,-25.817207,-6.879696,-35.353137,11.875613,0.160775,-1.263200,2.965388,1.716214,1.797237,0.326540,4.747171,95.488915,91.553117,0.990315,0.925131,-14.040571,3.855072,270.405438,152.725637,25.492051,7.236841,-2.924177,-15.241327,12.609451,-0.307017,0.434458,0.088101,-4.592449,-0.482261,-0.002743,-0.216806,-0.546743,-0.596459,0.783151,0.186955,-0.717490,1.114681,3.528249,3.000000
